reference_file,distorted_file,distortion_type,distortion_level,mos,jod_quality,jod_distortion,official_ssim,official_ssim_dist,reference_id,pred_jod_all_cv,pred_jod_gn_cv
i12.png,i12_13_3.png,JPEG2000_transmission_errors,3,3.23684,-3.478187286,3.478187286,0.6438,0.35619999999999996,12,3.3034241827871758,
i12.png,i12_13_4.png,JPEG2000_transmission_errors,4,2.83333,-4.418773129,4.418773129,0.5555,0.4445,12,3.448217011677185,
i12.png,i12_13_5.png,JPEG2000_transmission_errors,5,4.0,-2.606714466,2.606714466,0.8037,0.19630000000000003,12,1.9928542490200991,
i12.png,i12_14_1.png,non_eccentricity_pattern_noise,1,5.55263,-1.062763551,1.062763551,0.926,0.07399999999999995,12,0.9327405519141367,
i12.png,i12_14_2.png,non_eccentricity_pattern_noise,2,6.15789,-0.513566955,0.513566955,0.9758,0.0242,12,0.7802384546300224,
i12.png,i12_14_3.png,non_eccentricity_pattern_noise,3,4.54054,-1.81917104,1.81917104,0.9478,0.052200000000000024,12,0.8520091462854211,
i12.png,i12_14_4.png,non_eccentricity_pattern_noise,4,4.47368,-2.034844215,2.034844215,0.9227,0.07730000000000004,12,0.9472845146109012,
i12.png,i12_14_5.png,non_eccentricity_pattern_noise,5,3.56757,-2.959667002,2.959667002,0.8879,0.11209999999999998,12,1.1455477198915938,
i12.png,i12_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.5,-3.427081487,3.427081487,0.949,0.051000000000000045,12,0.8482667986637977,
i12.png,i12_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.51429,-3.249262969,3.249262969,0.9585,0.04149999999999998,12,0.8209039873011323,
i12.png,i12_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.65789,-2.987658606,2.987658606,0.9689,0.031100000000000017,12,0.7951620198417796,
i12.png,i12_15_4.png,local_block_wise_distortions_of_different_intensity,4,4.07895,-2.699033179,2.699033179,0.9783,0.021700000000000053,12,0.775218266889648,
i12.png,i12_15_5.png,local_block_wise_distortions_of_different_intensity,5,4.54286,-2.048573705,2.048573705,0.9892,0.010800000000000032,12,0.7555146438581707,
i12.png,i12_16_1.png,intensity_shift,1,6.52632,-0.151894875,0.151894875,0.9981,0.0019000000000000128,12,0.7417926064473315,
i12.png,i12_16_2.png,intensity_shift,2,6.2973,-0.418749109,0.418749109,0.9955,0.0044999999999999485,12,0.7455995546146056,
i12.png,i12_16_3.png,intensity_shift,3,6.05263,-0.617076476,0.617076476,0.9884,0.011600000000000055,12,0.7568471106293696,
i12.png,i12_16_4.png,intensity_shift,4,6.11111,-0.568069158,0.568069158,0.9777,0.022299999999999986,12,0.7764051115519672,
i12.png,i12_16_5.png,intensity_shift,5,5.67568,-1.031899221,1.031899221,0.9495,0.05049999999999999,12,0.8467271383869986,
i12.png,i12_17_1.png,contrast_change,1,6.26316,-0.520092728,0.520092728,0.995,0.0050000000000000044,12,0.7463501979446765,
i12.png,i12_17_2.png,contrast_change,2,6.81579,0.023484576,-0.023484576,0.9854,0.014599999999999946,12,0.7619986925073146,
i12.png,i12_17_3.png,contrast_change,3,4.81081,-1.487398826,1.487398826,0.976,0.02400000000000002,12,0.7798295174981265,
i12.png,i12_17_4.png,contrast_change,4,6.26316,-0.519073137,0.519073137,0.9417,0.05830000000000002,12,0.8720956839994098,
i12.png,i12_17_5.png,contrast_change,5,4.02632,-2.732416613,2.732416613,0.9027,0.09730000000000005,12,1.050588939479801,
i12.png,i12_18_1.png,change_of_color_saturation,1,5.64865,-0.812161236,0.812161236,1.0,0.0,12,0.7391103262545581,
i12.png,i12_18_2.png,change_of_color_saturation,2,5.35135,-1.057254146,1.057254146,1.0,0.0,12,0.7391103262545581,
i12.png,i12_18_3.png,change_of_color_saturation,3,5.0,-1.610814078,1.610814078,1.0,0.0,12,0.7391103262545581,
i12.png,i12_18_4.png,change_of_color_saturation,4,4.48649,-2.0439177,2.0439177,1.0,0.0,12,0.7391103262545581,
i12.png,i12_18_5.png,change_of_color_saturation,5,4.2973,-2.260016021,2.260016021,1.0,0.0,12,0.7391103262545581,
i12.png,i12_19_1.png,multiplicative_gaussian_noise,1,5.72973,-0.761581438,0.761581438,0.9137,0.08630000000000004,12,0.9904336304738353,
i12.png,i12_19_2.png,multiplicative_gaussian_noise,2,5.51351,-1.087064478,1.087064478,0.8487,0.1513,12,1.4810540208731293,
i12.png,i12_19_3.png,multiplicative_gaussian_noise,3,5.2973,-1.162119391,1.162119391,0.7526,0.24739999999999995,12,2.592554727290601,
i12.png,i12_19_4.png,multiplicative_gaussian_noise,4,4.71053,-1.859189201,1.859189201,0.6242,0.3758,12,3.3547714027472915,
i12.png,i12_19_5.png,multiplicative_gaussian_noise,5,4.02632,-2.601495202,2.601495202,0.4862,0.5138,12,3.4782167684643115,
i12.png,i12_20_1.png,comfort_noise,1,5.58333,-0.891829759,0.891829759,0.8731,0.1269,12,1.2577314237611041,
i12.png,i12_20_2.png,comfort_noise,2,5.27778,-1.152977302,1.152977302,0.7755,0.22450000000000003,12,2.334674254844121,
i12.png,i12_20_3.png,comfort_noise,3,4.43243,-2.150456813,2.150456813,0.6175,0.38249999999999995,12,3.3690471628974947,
i12.png,i12_20_4.png,comfort_noise,4,3.60526,-3.145460134,3.145460134,0.385,0.615,12,3.489113434573484,
i12.png,i12_20_5.png,comfort_noise,5,2.80556,-4.040218085,4.040218085,0.1977,0.8023,12,3.4913350903837825,
i12.png,i12_21_1.png,lossy_compression_of_noisy_images,1,5.15789,-1.226418284,1.226418284,0.8934,0.10660000000000003,12,1.108302205699909,
i12.png,i12_21_2.png,lossy_compression_of_noisy_images,2,4.94595,-1.654508043,1.654508043,0.8179,0.18210000000000004,12,1.8217908342608857,
i12.png,i12_21_3.png,lossy_compression_of_noisy_images,3,4.02632,-2.764885414,2.764885414,0.7047,0.2953,12,3.01276214188661,
i12.png,i12_21_4.png,lossy_compression_of_noisy_images,4,3.02778,-3.705433879,3.705433879,0.5657,0.4343,12,3.440052309880871,
i12.png,i12_21_5.png,lossy_compression_of_noisy_images,5,2.0,-5.650043817,5.650043817,0.5053,0.49470000000000003,12,3.4730933089572633,
i12.png,i12_22_1.png,image_color_quantization_with_dither,1,5.25,-1.242086327,1.242086327,0.9174,0.0826,12,0.9720607505151246,
i12.png,i12_22_2.png,image_color_quantization_with_dither,2,5.13158,-1.541293173,1.541293173,0.8449,0.15510000000000002,12,1.519926130444133,
i12.png,i12_22_3.png,image_color_quantization_with_dither,3,4.56757,-2.132382014,2.132382014,0.7552,0.24480000000000002,12,2.5647893666748636,
i12.png,i12_22_4.png,image_color_quantization_with_dither,4,3.5,-3.536175475,3.536175475,0.6388,0.36119999999999997,12,3.318013907172611,
i12.png,i12_22_5.png,image_color_quantization_with_dither,5,2.62162,-4.699252643,4.699252643,0.551,0.44899999999999995,12,3.451399653943589,
i12.png,i12_23_1.png,chromatic_aberrations,1,6.05405,-0.529087337,0.529087337,0.9919,0.008099999999999996,12,0.751141872028607,
i12.png,i12_23_2.png,chromatic_aberrations,2,6.18421,-0.563173309,0.563173309,0.9763,0.023700000000000054,12,0.7792185220851715,
i12.png,i12_23_3.png,chromatic_aberrations,3,4.89474,-1.687197782,1.687197782,0.8575,0.14249999999999996,12,1.3951287073090881,
i12.png,i12_23_4.png,chromatic_aberrations,4,3.18919,-3.531869506,3.531869506,0.7497,0.25029999999999997,12,2.6229897453107642,
i12.png,i12_23_5.png,chromatic_aberrations,5,2.21053,-5.201346404,5.201346404,0.6634,0.3366,12,3.234619575327182,
i12.png,i12_24_1.png,sparse_sampling_and_reconstruction,1,5.86486,-0.904702222,0.904702222,0.8879,0.11209999999999998,12,1.1455477198915938,
i12.png,i12_24_2.png,sparse_sampling_and_reconstruction,2,4.37838,-2.150039557,2.150039557,0.8127,0.18730000000000002,12,1.883835891756343,
i12.png,i12_24_3.png,sparse_sampling_and_reconstruction,3,3.07895,-4.00444716,4.00444716,0.7183,0.28169999999999995,12,2.9120296892848416,
i12.png,i12_24_4.png,sparse_sampling_and_reconstruction,4,1.97368,-5.90975792,5.90975792,0.6535,0.34650000000000003,12,3.271823328963678,
i12.png,i12_24_5.png,sparse_sampling_and_reconstruction,5,0.40541,-7.922977629,7.922977629,0.6246,0.37539999999999996,12,3.353870847245264,
i13.png,i13_01_1.png,additive_gaussian_noise,1,5.53488,-0.347059724,0.347059724,0.9749,0.02510000000000001,13,0.7989143477708271,0.18124353548108818
i13.png,i13_01_2.png,additive_gaussian_noise,2,5.425,-0.299424482,0.299424482,0.9526,0.0474,13,0.852026916577407,0.3295851464148374
i13.png,i13_01_3.png,additive_gaussian_noise,3,5.06977,-0.628360172,0.628360172,0.9117,0.08830000000000005,13,1.0126592974754973,0.591805179276184
i13.png,i13_01_4.png,additive_gaussian_noise,4,4.7907,-0.77977272,0.77977272,0.8444,0.15559999999999996,13,1.5474901690624998,0.9935933907624754
i13.png,i13_01_5.png,additive_gaussian_noise,5,4.02381,-1.687410305,1.687410305,0.7467,0.25329999999999997,13,2.712928677148736,1.507384726421611
i13.png,i13_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.30952,-0.445668936,0.445668936,0.9931,0.006900000000000017,13,0.7678788567456798,
i13.png,i13_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.53659,-0.389800108,0.389800108,0.9868,0.01319999999999999,13,0.7775730255913105,
i13.png,i13_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.62791,-0.228267274,0.228267274,0.9746,0.025399999999999978,13,0.799508597896349,
i13.png,i13_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.40476,-0.389192655,0.389192655,0.9523,0.047699999999999965,13,0.8528788094568852,
i13.png,i13_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.66667,-0.968892416,0.968892416,0.911,0.08899999999999997,13,1.0163220412057117,
i13.png,i13_03_1.png,spatially_correlated_noise,1,5.14286,-0.502253712,0.502253712,0.98,0.020000000000000018,13,0.7892496961993786,
i13.png,i13_03_2.png,spatially_correlated_noise,2,5.07143,-0.704229341,0.704229341,0.962,0.038000000000000034,13,0.8272925958979814,
i13.png,i13_03_3.png,spatially_correlated_noise,3,4.16667,-1.290668186,1.290668186,0.9278,0.07220000000000004,13,0.9376521266584006,
i13.png,i13_03_4.png,spatially_correlated_noise,4,3.66667,-1.945796254,1.945796254,0.8723,0.12770000000000004,13,1.279091293626108,
i13.png,i13_03_5.png,spatially_correlated_noise,5,2.7619,-2.971369189,2.971369189,0.7854,0.2146,13,2.264489775250017,
i13.png,i13_04_1.png,masked_noise,1,5.73171,-0.2685508,0.2685508,0.9879,0.0121,13,0.7758056624423296,
i13.png,i13_04_2.png,masked_noise,2,5.475,-0.290676612,0.290676612,0.9794,0.02059999999999995,13,0.7903448352224631,
i13.png,i13_04_3.png,masked_noise,3,5.55814,-0.201121051,0.201121051,0.9594,0.04059999999999997,13,0.8337665373341022,
i13.png,i13_04_4.png,masked_noise,4,5.43902,-0.298956741,0.298956741,0.9236,0.07640000000000002,13,0.955582681745236,
i13.png,i13_04_5.png,masked_noise,5,4.92857,-0.626978193,0.626978193,0.8543,0.14570000000000005,13,1.4448084724423689,
i13.png,i13_05_1.png,high_frequency_noise,1,5.35714,-0.374578773,0.374578773,0.9741,0.025900000000000034,13,0.8005055598502842,
i13.png,i13_05_2.png,high_frequency_noise,2,5.04762,-0.50520033,0.50520033,0.951,0.049000000000000044,13,0.8566172923868832,
i13.png,i13_05_3.png,high_frequency_noise,3,5.51163,-0.419462909,0.419462909,0.8688,0.13119999999999998,13,1.3091158710783168,
i13.png,i13_05_4.png,high_frequency_noise,4,4.16667,-1.116349707,1.116349707,0.7061,0.29390000000000005,13,3.0612572473491686,
i13.png,i13_05_5.png,high_frequency_noise,5,3.09524,-2.580052331,2.580052331,0.4796,0.5204,13,3.5060242129857353,
i13.png,i13_06_1.png,impulse_noise,1,4.55,-0.988820917,0.988820917,0.9791,0.02090000000000003,13,0.7908965042653081,
i13.png,i13_06_2.png,impulse_noise,2,4.25581,-1.375360394,1.375360394,0.9577,0.042300000000000004,13,0.8381478346065475,
i13.png,i13_06_3.png,impulse_noise,3,3.66667,-1.882265927,1.882265927,0.9201,0.07989999999999997,13,0.9713818392981493,
i13.png,i13_06_4.png,impulse_noise,4,3.44186,-2.196099046,2.196099046,0.8543,0.14570000000000005,13,1.4448084724423689,
i13.png,i13_06_5.png,impulse_noise,5,3.09524,-2.603055251,2.603055251,0.7519,0.2481,13,2.658265983906352,
i13.png,i13_07_1.png,quantization_noise,1,5.725,-0.324044958,0.324044958,0.9759,0.02410000000000001,13,0.7969545956769124,
i13.png,i13_07_2.png,quantization_noise,2,5.31707,-0.405877805,0.405877805,0.949,0.051000000000000045,13,0.8625201945430063,
i13.png,i13_07_3.png,quantization_noise,3,4.64286,-0.938455483,0.938455483,0.9028,0.09719999999999995,13,1.0619175001720333,
i13.png,i13_07_4.png,quantization_noise,4,3.41463,-2.094587297,2.094587297,0.85,0.15000000000000002,13,1.4884503703473717,
i13.png,i13_07_5.png,quantization_noise,5,2.82927,-3.097979792,3.097979792,0.7529,0.2471,13,2.6475152565907236,
i13.png,i13_08_1.png,gaussian_blur,1,4.80952,-0.846200715,0.846200715,0.9602,0.03979999999999995,13,0.8317456761860913,
i13.png,i13_08_2.png,gaussian_blur,2,3.95238,-1.569554665,1.569554665,0.8741,0.1259,13,1.2640676050131385,
i13.png,i13_08_3.png,gaussian_blur,3,3.12195,-2.582754398,2.582754398,0.6929,0.30710000000000004,13,3.1443997828205354,
i13.png,i13_08_4.png,gaussian_blur,4,2.5814,-3.312137824,3.312137824,0.4794,0.5206,13,3.5060573687465775,
i13.png,i13_08_5.png,gaussian_blur,5,1.7381,-4.433384061,4.433384061,0.3187,0.6813,13,3.514797933343826,
i13.png,i13_09_1.png,image_denoising,1,5.07317,-0.603414309,0.603414309,0.9496,0.0504,13,0.8607298234828287,
i13.png,i13_09_2.png,image_denoising,2,4.76744,-0.90591738,0.90591738,0.8898,0.11019999999999996,13,1.144944119654402,
i13.png,i13_09_3.png,image_denoising,3,3.18605,-2.4169384,2.4169384,0.7469,0.2531,13,2.710865592695386,
i13.png,i13_09_4.png,image_denoising,4,2.16667,-3.845241284,3.845241284,0.5457,0.45430000000000004,13,3.48514582101571,
i13.png,i13_09_5.png,image_denoising,5,0.4878,-5.847963705,5.847963705,0.3368,0.6632,13,3.514598241478888,
i13.png,i13_10_1.png,JPEG_compression,1,5.48837,-0.317041698,0.317041698,0.9451,0.05489999999999995,13,0.8745757828744776,
i13.png,i13_10_2.png,JPEG_compression,2,5.46512,-0.409279094,0.409279094,0.894,0.10599999999999998,13,1.1166233418721196,
i13.png,i13_10_3.png,JPEG_compression,3,4.475,-0.909909385,0.909909385,0.7902,0.2098,13,2.2041451430692525,
i13.png,i13_10_4.png,JPEG_compression,4,3.25581,-2.508846143,2.508846143,0.6138,0.3862,13,3.4155777940152356,
i13.png,i13_10_5.png,JPEG_compression,5,1.16279,-5.119330072,5.119330072,0.4646,0.5354,13,3.5082102020503454,
i13.png,i13_11_1.png,JPEG2000_compression,1,5.32558,-0.421975826,0.421975826,0.9621,0.037900000000000045,13,0.8270489648235057,
i13.png,i13_11_2.png,JPEG2000_compression,2,5.32558,-0.407301436,0.407301436,0.9262,0.07379999999999998,13,0.9443533942362763,
i13.png,i13_11_3.png,JPEG2000_compression,3,4.69048,-0.91419902,0.91419902,0.8495,0.15049999999999997,13,1.493621939569889,
i13.png,i13_11_4.png,JPEG2000_compression,4,4.34884,-1.151742674,1.151742674,0.7484,0.25160000000000005,13,2.6952910013326097,
i13.png,i13_11_5.png,JPEG2000_compression,5,2.38095,-3.665535065,3.665535065,0.484,0.516,13,3.50526410029159,
i13.png,i13_12_1.png,JPEG_transmission_errors,1,5.23256,-0.469738006,0.469738006,0.9886,0.011399999999999966,13,0.7746978248373867,
i13.png,i13_12_2.png,JPEG_transmission_errors,2,5.44186,-0.388610981,0.388610981,0.9555,0.044499999999999984,13,0.8439972027690624,
i13.png,i13_12_3.png,JPEG_transmission_errors,3,5.11628,-0.583934917,0.583934917,0.9355,0.0645,13,0.9075337401322788,
i13.png,i13_12_4.png,JPEG_transmission_errors,4,5.2619,-0.412346555,0.412346555,0.8613,0.13870000000000005,13,1.3770504681159321,
i13.png,i13_12_5.png,JPEG_transmission_errors,5,5.04762,-0.657585484,0.657585484,0.7442,0.2558,13,2.738445273876647,
i13.png,i13_13_1.png,JPEG2000_transmission_errors,1,5.4186,-0.40203249,0.40203249,0.9636,0.03639999999999999,13,0.8234412635525485,
i13.png,i13_13_2.png,JPEG2000_transmission_errors,2,4.92857,-0.73569846,0.73569846,0.9381,0.061899999999999955,13,0.8981251617863681,
i13.png,i13_13_3.png,JPEG2000_transmission_errors,3,4.7907,-0.792861769,0.792861769,0.8348,0.1652,13,1.6540823539906617,
i13.png,i13_13_4.png,JPEG2000_transmission_errors,4,3.63415,-1.787399337,1.787399337,0.7089,0.2911,13,3.0417936951133195,
i13.png,i13_13_5.png,JPEG2000_transmission_errors,5,2.40476,-3.565292444,3.565292444,0.6313,0.3687,13,3.3805732532950694,
i13.png,i13_14_1.png,non_eccentricity_pattern_noise,1,5.64286,-0.181750858,0.181750858,0.9804,0.01959999999999995,13,0.7885256370444339,
i13.png,i13_14_2.png,non_eccentricity_pattern_noise,2,5.40476,-0.306153043,0.306153043,0.959,0.041000000000000036,13,0.8347867304960573,
i13.png,i13_14_3.png,non_eccentricity_pattern_noise,3,5.7381,-0.088398888,0.088398888,0.9213,0.07869999999999999,13,0.9658751887134746,
i13.png,i13_14_4.png,non_eccentricity_pattern_noise,4,5.02326,-0.664542848,0.664542848,0.8924,0.10760000000000003,13,1.127240272236222,
i13.png,i13_14_5.png,non_eccentricity_pattern_noise,5,3.97619,-1.485341199,1.485341199,0.851,0.14900000000000002,13,1.478167246465747,
i13.png,i13_15_1.png,local_block_wise_distortions_of_different_intensity,1,2.73171,-2.939330255,2.939330255,0.9485,0.05149999999999999,13,0.8640250805524885,
i13.png,i13_15_2.png,local_block_wise_distortions_of_different_intensity,2,2.87805,-2.754716318,2.754716318,0.9574,0.04259999999999997,13,0.8389334435104516,
i13.png,i13_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.04762,-2.492249238,2.492249238,0.9679,0.03210000000000002,13,0.8135717257047326,
i13.png,i13_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.57143,-2.036909381,2.036909381,0.9778,0.022199999999999998,13,0.7933190051389578,
i13.png,i13_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.70732,-1.977117438,1.977117438,0.9882,0.011800000000000033,13,0.7753292819545115,
i13.png,i13_16_1.png,intensity_shift,1,5.60465,-0.260334819,0.260334819,0.9979,0.0020999999999999908,13,0.7611536876206225,
i13.png,i13_16_2.png,intensity_shift,2,5.27907,-0.525698988,0.525698988,0.9947,0.005299999999999971,13,0.7655762417565338,
i13.png,i13_16_3.png,intensity_shift,3,5.43902,-0.332966152,0.332966152,0.9767,0.023299999999999987,13,0.7954099024778578,
i13.png,i13_16_4.png,intensity_shift,4,4.29268,-1.287955567,1.287955567,0.9648,0.03520000000000001,13,0.8206174009976124,
i13.png,i13_16_5.png,intensity_shift,5,4.44186,-1.104040529,1.104040529,0.8919,0.10809999999999997,13,1.1306012983873446,
i13.png,i13_17_1.png,contrast_change,1,4.48837,-0.993973932,0.993973932,0.9941,0.005900000000000016,13,0.7664324428099358,
i13.png,i13_17_2.png,contrast_change,2,6.62791,0.326315993,-0.326315993,0.9824,0.01759999999999995,13,0.7849766509177319,
i13.png,i13_17_3.png,contrast_change,3,3.72093,-1.768788525,1.768788525,0.9628,0.03720000000000001,13,0.8253545004899168,
i13.png,i13_17_4.png,contrast_change,4,6.48837,0.149495838,-0.149495838,0.9329,0.06710000000000005,13,0.9173189222487705,
i13.png,i13_17_5.png,contrast_change,5,2.58537,-3.071831308,3.071831308,0.8286,0.1714,13,1.7261437302077565,
i13.png,i13_18_1.png,change_of_color_saturation,1,3.95122,-1.488281281,1.488281281,1.0,0.0,13,0.7583790075063771,
i13.png,i13_18_2.png,change_of_color_saturation,2,3.74419,-1.785839073,1.785839073,1.0,0.0,13,0.7583790075063771,
i13.png,i13_18_3.png,change_of_color_saturation,3,3.14286,-2.458053652,2.458053652,1.0,0.0,13,0.7583790075063771,
i13.png,i13_18_4.png,change_of_color_saturation,4,2.84615,-2.646224703,2.646224703,1.0,0.0,13,0.7583790075063771,
i13.png,i13_18_5.png,change_of_color_saturation,5,2.73171,-2.95653492,2.95653492,1.0,0.0,13,0.7583790075063771,
i13.png,i13_19_1.png,multiplicative_gaussian_noise,1,5.2439,-0.483000366,0.483000366,0.9773,0.022700000000000053,13,0.7942647014431015,
i13.png,i13_19_2.png,multiplicative_gaussian_noise,2,5.2619,-0.465343744,0.465343744,0.9584,0.04159999999999997,13,0.8363293264725619,
i13.png,i13_19_3.png,multiplicative_gaussian_noise,3,5.32558,-0.519425325,0.519425325,0.9244,0.0756,13,0.9520821627152772,
i13.png,i13_19_4.png,multiplicative_gaussian_noise,4,4.5122,-0.901778228,0.901778228,0.8669,0.1331,13,1.3258634675383698,
i13.png,i13_19_5.png,multiplicative_gaussian_noise,5,4.16279,-1.532276365,1.532276365,0.7796,0.22040000000000004,13,2.3365846651416327,
i13.png,i13_20_1.png,comfort_noise,1,5.67442,-0.161922141,0.161922141,0.9553,0.04469999999999996,13,0.8445391944231377,
i13.png,i13_20_2.png,comfort_noise,2,5.09524,-0.586652773,0.586652773,0.9146,0.08540000000000003,13,0.9978567540804149,
i13.png,i13_20_3.png,comfort_noise,3,5.52381,-0.360597627,0.360597627,0.8404,0.15959999999999996,13,1.5911138661943043,
i13.png,i13_20_4.png,comfort_noise,4,5.28571,-0.543225243,0.543225243,0.7196,0.2804,13,2.9612641505431894,
i13.png,i13_20_5.png,comfort_noise,5,5.23256,-0.590176236,0.590176236,0.5218,0.47819999999999996,13,3.4955870918004135,
i13.png,i13_21_1.png,lossy_compression_of_noisy_images,1,5.65116,-0.284244831,0.284244831,0.9591,0.04090000000000005,13,0.8345310689016602,
i13.png,i13_21_2.png,lossy_compression_of_noisy_images,2,5.54762,-0.264744924,0.264744924,0.9193,0.0807,13,0.9751057699314655,
i13.png,i13_21_3.png,lossy_compression_of_noisy_images,3,5.09524,-0.583096607,0.583096607,0.8569,0.1431,13,1.4191589035998833,
i13.png,i13_21_4.png,lossy_compression_of_noisy_images,4,4.72093,-1.007773818,1.007773818,0.751,0.249,13,2.667876877350589,
i13.png,i13_21_5.png,lossy_compression_of_noisy_images,5,3.47619,-2.14372723,2.14372723,0.5886,0.4114,13,3.451008299826953,
i13.png,i13_22_1.png,image_color_quantization_with_dither,1,5.42857,-0.399840534,0.399840534,0.9667,0.033299999999999996,13,0.8162570754404664,
i13.png,i13_22_2.png,image_color_quantization_with_dither,2,4.78049,-0.736664228,0.736664228,0.9312,0.06879999999999997,13,0.9239261866040906,
i13.png,i13_22_3.png,image_color_quantization_with_dither,3,3.97674,-1.466589734,1.466589734,0.8739,0.1261,13,1.2657229014744467,
i13.png,i13_22_4.png,image_color_quantization_with_dither,4,2.93023,-2.778638396,2.778638396,0.8076,0.19240000000000002,13,1.9838139421369028,
i13.png,i13_22_5.png,image_color_quantization_with_dither,5,2.4186,-3.712175851,3.712175851,0.6149,0.3851,13,3.4136628128935094,
i13.png,i13_23_1.png,chromatic_aberrations,1,5.65116,-0.375688107,0.375688107,0.9958,0.0041999999999999815,13,0.764028907131185,
i13.png,i13_23_2.png,chromatic_aberrations,2,5.39535,-0.413235305,0.413235305,0.9874,0.012599999999999945,13,0.7766049729014258,
i13.png,i13_23_3.png,chromatic_aberrations,3,5.45,-0.344369331,0.344369331,0.974,0.026000000000000023,13,0.8007059384076647,
i13.png,i13_23_4.png,chromatic_aberrations,4,5.04651,-0.617353424,0.617353424,0.9581,0.04190000000000005,13,0.837106195900291,
i13.png,i13_23_5.png,chromatic_aberrations,5,5.2093,-0.546910622,0.546910622,0.9219,0.07809999999999995,13,0.9631572081485078,
i13.png,i13_24_1.png,sparse_sampling_and_reconstruction,1,5.44186,-0.413850311,0.413850311,0.9606,0.03939999999999999,13,0.8307449353247705,
i13.png,i13_24_2.png,sparse_sampling_and_reconstruction,2,5.19048,-0.491748043,0.491748043,0.922,0.07799999999999996,13,0.9627064872715048,
i13.png,i13_24_3.png,sparse_sampling_and_reconstruction,3,4.39535,-1.066495016,1.066495016,0.8423,0.15769999999999995,13,1.5702465301356154,
i13.png,i13_24_4.png,sparse_sampling_and_reconstruction,4,3.86047,-1.634978022,1.634978022,0.7141,0.28590000000000004,13,3.003887459717787,
i13.png,i13_24_5.png,sparse_sampling_and_reconstruction,5,2.88095,-2.805239444,2.805239444,0.4953,0.5046999999999999,13,3.5030161617145903,
i14.png,i14_01_1.png,additive_gaussian_noise,1,5.89189,-0.339638153,0.339638153,0.9547,0.04530000000000001,14,0.8411959840106081,0.3289434328284635
i14.png,i14_01_2.png,additive_gaussian_noise,2,5.69444,-0.442676483,0.442676483,0.9157,0.08430000000000004,14,0.9855399853257286,0.5690685935937978
i14.png,i14_01_3.png,additive_gaussian_noise,3,4.77778,-1.155038058,1.155038058,0.8498,0.1502,14,1.478259565028905,0.9548866787654129
i14.png,i14_01_4.png,additive_gaussian_noise,4,4.31429,-1.581711137,1.581711137,0.7548,0.24519999999999997,14,2.6096804299410152,1.45708162951429
i14.png,i14_01_5.png,additive_gaussian_noise,5,3.75,-2.341041722,2.341041722,0.6356,0.36439999999999995,14,3.3564741801903666,1.9846431210582036
i14.png,i14_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.97297,-0.350707688,0.350707688,0.9873,0.012700000000000045,14,0.7727043805759625,
i14.png,i14_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.91667,-0.439695001,0.439695001,0.9759,0.02410000000000001,14,0.792625410525773,
i14.png,i14_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.77143,-0.482176575,0.482176575,0.9538,0.04620000000000002,14,0.8436472581288683,
i14.png,i14_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.13889,-0.999204014,0.999204014,0.9149,0.08509999999999995,14,0.9894534454269444,
i14.png,i14_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.52778,-1.43126215,1.43126215,0.8511,0.14890000000000003,14,1.4650081167249223,
i14.png,i14_03_1.png,spatially_correlated_noise,1,5.19444,-0.861404283,0.861404283,0.9635,0.03649999999999998,14,0.8189960418313449,
i14.png,i14_03_2.png,spatially_correlated_noise,2,4.43243,-1.474844382,1.474844382,0.9313,0.06869999999999998,14,0.9175478093558915,
i14.png,i14_03_3.png,spatially_correlated_noise,3,3.77778,-2.227755578,2.227755578,0.8765,0.12350000000000005,14,1.234673088365994,
i14.png,i14_03_4.png,spatially_correlated_noise,4,3.08333,-2.939462144,2.939462144,0.7922,0.20779999999999998,14,2.1622895620470173,
i14.png,i14_03_5.png,spatially_correlated_noise,5,2.59459,-3.629190411,3.629190411,0.6821,0.31789999999999996,14,3.1873264957378526,
i14.png,i14_04_1.png,masked_noise,1,6.02857,-0.276735815,0.276735815,0.9798,0.020199999999999996,14,0.7853817396270164,
i14.png,i14_04_2.png,masked_noise,2,5.63889,-0.558305981,0.558305981,0.9634,0.036599999999999966,14,0.8192310842794578,
i14.png,i14_04_3.png,masked_noise,3,5.5,-0.675569716,0.675569716,0.9306,0.06940000000000002,14,0.9202779073350887,
