reference_file,distorted_file,distortion_type,distortion_level,mos,jod_quality,jod_distortion
i12.png,i12_19_3.png,multiplicative_gaussian_noise,3,5.2973,-1.162119391,1.162119391
i12.png,i12_19_4.png,multiplicative_gaussian_noise,4,4.71053,-1.859189201,1.859189201
i12.png,i12_19_5.png,multiplicative_gaussian_noise,5,4.02632,-2.601495202,2.601495202
i12.png,i12_20_1.png,comfort_noise,1,5.58333,-0.891829759,0.891829759
i12.png,i12_20_2.png,comfort_noise,2,5.27778,-1.152977302,1.152977302
i12.png,i12_20_3.png,comfort_noise,3,4.43243,-2.150456813,2.150456813
i12.png,i12_20_4.png,comfort_noise,4,3.60526,-3.145460134,3.145460134
i12.png,i12_20_5.png,comfort_noise,5,2.80556,-4.040218085,4.040218085
i12.png,i12_21_1.png,lossy_compression_of_noisy_images,1,5.15789,-1.226418284,1.226418284
i12.png,i12_21_2.png,lossy_compression_of_noisy_images,2,4.94595,-1.654508043,1.654508043
i12.png,i12_21_3.png,lossy_compression_of_noisy_images,3,4.02632,-2.764885414,2.764885414
i12.png,i12_21_4.png,lossy_compression_of_noisy_images,4,3.02778,-3.705433879,3.705433879
i12.png,i12_21_5.png,lossy_compression_of_noisy_images,5,2.0,-5.650043817,5.650043817
i12.png,i12_22_1.png,image_color_quantization_with_dither,1,5.25,-1.242086327,1.242086327
i12.png,i12_22_2.png,image_color_quantization_with_dither,2,5.13158,-1.541293173,1.541293173
i12.png,i12_22_3.png,image_color_quantization_with_dither,3,4.56757,-2.132382014,2.132382014
i12.png,i12_22_4.png,image_color_quantization_with_dither,4,3.5,-3.536175475,3.536175475
i12.png,i12_22_5.png,image_color_quantization_with_dither,5,2.62162,-4.699252643,4.699252643
i12.png,i12_23_1.png,chromatic_aberrations,1,6.05405,-0.529087337,0.529087337
i12.png,i12_23_2.png,chromatic_aberrations,2,6.18421,-0.563173309,0.563173309
i12.png,i12_23_3.png,chromatic_aberrations,3,4.89474,-1.687197782,1.687197782
i12.png,i12_23_4.png,chromatic_aberrations,4,3.18919,-3.531869506,3.531869506
i12.png,i12_23_5.png,chromatic_aberrations,5,2.21053,-5.201346404,5.201346404
i12.png,i12_24_1.png,sparse_sampling_and_reconstruction,1,5.86486,-0.904702222,0.904702222
i12.png,i12_24_2.png,sparse_sampling_and_reconstruction,2,4.37838,-2.150039557,2.150039557
i12.png,i12_24_3.png,sparse_sampling_and_reconstruction,3,3.07895,-4.00444716,4.00444716
i12.png,i12_24_4.png,sparse_sampling_and_reconstruction,4,1.97368,-5.90975792,5.90975792
i12.png,i12_24_5.png,sparse_sampling_and_reconstruction,5,0.40541,-7.922977629,7.922977629
i13.png,i13_01_1.png,additive_gaussian_noise,1,5.53488,-0.347059724,0.347059724
i13.png,i13_01_2.png,additive_gaussian_noise,2,5.425,-0.299424482,0.299424482
i13.png,i13_01_3.png,additive_gaussian_noise,3,5.06977,-0.628360172,0.628360172
i13.png,i13_01_4.png,additive_gaussian_noise,4,4.7907,-0.77977272,0.77977272
i13.png,i13_01_5.png,additive_gaussian_noise,5,4.02381,-1.687410305,1.687410305
i13.png,i13_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.30952,-0.445668936,0.445668936
i13.png,i13_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.53659,-0.389800108,0.389800108
i13.png,i13_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.62791,-0.228267274,0.228267274
i13.png,i13_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.40476,-0.389192655,0.389192655
i13.png,i13_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.66667,-0.968892416,0.968892416
i13.png,i13_03_1.png,spatially_correlated_noise,1,5.14286,-0.502253712,0.502253712
i13.png,i13_03_2.png,spatially_correlated_noise,2,5.07143,-0.704229341,0.704229341
i13.png,i13_03_3.png,spatially_correlated_noise,3,4.16667,-1.290668186,1.290668186
i13.png,i13_03_4.png,spatially_correlated_noise,4,3.66667,-1.945796254,1.945796254
i13.png,i13_03_5.png,spatially_correlated_noise,5,2.7619,-2.971369189,2.971369189
i13.png,i13_04_1.png,masked_noise,1,5.73171,-0.2685508,0.2685508
i13.png,i13_04_2.png,masked_noise,2,5.475,-0.290676612,0.290676612
i13.png,i13_04_3.png,masked_noise,3,5.55814,-0.201121051,0.201121051
i13.png,i13_04_4.png,masked_noise,4,5.43902,-0.298956741,0.298956741
i13.png,i13_04_5.png,masked_noise,5,4.92857,-0.626978193,0.626978193
i13.png,i13_05_1.png,high_frequency_noise,1,5.35714,-0.374578773,0.374578773
i13.png,i13_05_2.png,high_frequency_noise,2,5.04762,-0.50520033,0.50520033
i13.png,i13_05_3.png,high_frequency_noise,3,5.51163,-0.419462909,0.419462909
i13.png,i13_05_4.png,high_frequency_noise,4,4.16667,-1.116349707,1.116349707
i13.png,i13_05_5.png,high_frequency_noise,5,3.09524,-2.580052331,2.580052331
i13.png,i13_06_1.png,impulse_noise,1,4.55,-0.988820917,0.988820917
i13.png,i13_06_2.png,impulse_noise,2,4.25581,-1.375360394,1.375360394
i13.png,i13_06_3.png,impulse_noise,3,3.66667,-1.882265927,1.882265927
i13.png,i13_06_4.png,impulse_noise,4,3.44186,-2.196099046,2.196099046
i13.png,i13_06_5.png,impulse_noise,5,3.09524,-2.603055251,2.603055251
i13.png,i13_07_1.png,quantization_noise,1,5.725,-0.324044958,0.324044958
i13.png,i13_07_2.png,quantization_noise,2,5.31707,-0.405877805,0.405877805
i13.png,i13_07_3.png,quantization_noise,3,4.64286,-0.938455483,0.938455483
i13.png,i13_07_4.png,quantization_noise,4,3.41463,-2.094587297,2.094587297
i13.png,i13_07_5.png,quantization_noise,5,2.82927,-3.097979792,3.097979792
i13.png,i13_08_1.png,gaussian_blur,1,4.80952,-0.846200715,0.846200715
i13.png,i13_08_2.png,gaussian_blur,2,3.95238,-1.569554665,1.569554665
i13.png,i13_08_3.png,gaussian_blur,3,3.12195,-2.582754398,2.582754398
i13.png,i13_08_4.png,gaussian_blur,4,2.5814,-3.312137824,3.312137824
i13.png,i13_08_5.png,gaussian_blur,5,1.7381,-4.433384061,4.433384061
i13.png,i13_09_1.png,image_denoising,1,5.07317,-0.603414309,0.603414309
i13.png,i13_09_2.png,image_denoising,2,4.76744,-0.90591738,0.90591738
i13.png,i13_09_3.png,image_denoising,3,3.18605,-2.4169384,2.4169384
i13.png,i13_09_4.png,image_denoising,4,2.16667,-3.845241284,3.845241284
i13.png,i13_09_5.png,image_denoising,5,0.4878,-5.847963705,5.847963705
i13.png,i13_10_1.png,JPEG_compression,1,5.48837,-0.317041698,0.317041698
i13.png,i13_10_2.png,JPEG_compression,2,5.46512,-0.409279094,0.409279094
i13.png,i13_10_3.png,JPEG_compression,3,4.475,-0.909909385,0.909909385
i13.png,i13_10_4.png,JPEG_compression,4,3.25581,-2.508846143,2.508846143
i13.png,i13_10_5.png,JPEG_compression,5,1.16279,-5.119330072,5.119330072
i13.png,i13_11_1.png,JPEG2000_compression,1,5.32558,-0.421975826,0.421975826
i13.png,i13_11_2.png,JPEG2000_compression,2,5.32558,-0.407301436,0.407301436
i13.png,i13_11_3.png,JPEG2000_compression,3,4.69048,-0.91419902,0.91419902
i13.png,i13_11_4.png,JPEG2000_compression,4,4.34884,-1.151742674,1.151742674
i13.png,i13_11_5.png,JPEG2000_compression,5,2.38095,-3.665535065,3.665535065
i13.png,i13_12_1.png,JPEG_transmission_errors,1,5.23256,-0.469738006,0.469738006
i13.png,i13_12_2.png,JPEG_transmission_errors,2,5.44186,-0.388610981,0.388610981
i13.png,i13_12_3.png,JPEG_transmission_errors,3,5.11628,-0.583934917,0.583934917
i13.png,i13_12_4.png,JPEG_transmission_errors,4,5.2619,-0.412346555,0.412346555
i13.png,i13_12_5.png,JPEG_transmission_errors,5,5.04762,-0.657585484,0.657585484
i13.png,i13_13_1.png,JPEG2000_transmission_errors,1,5.4186,-0.40203249,0.40203249
i13.png,i13_13_2.png,JPEG2000_transmission_errors,2,4.92857,-0.73569846,0.73569846
i13.png,i13_13_3.png,JPEG2000_transmission_errors,3,4.7907,-0.792861769,0.792861769
i13.png,i13_13_4.png,JPEG2000_transmission_errors,4,3.63415,-1.787399337,1.787399337
i13.png,i13_13_5.png,JPEG2000_transmission_errors,5,2.40476,-3.565292444,3.565292444
i13.png,i13_14_1.png,non_eccentricity_pattern_noise,1,5.64286,-0.181750858,0.181750858
i13.png,i13_14_2.png,non_eccentricity_pattern_noise,2,5.40476,-0.306153043,0.306153043
i13.png,i13_14_3.png,non_eccentricity_pattern_noise,3,5.7381,-0.088398888,0.088398888
i13.png,i13_14_4.png,non_eccentricity_pattern_noise,4,5.02326,-0.664542848,0.664542848
i13.png,i13_14_5.png,non_eccentricity_pattern_noise,5,3.97619,-1.485341199,1.485341199
i13.png,i13_15_1.png,local_block_wise_distortions_of_different_intensity,1,2.73171,-2.939330255,2.939330255
i13.png,i13_15_2.png,local_block_wise_distortions_of_different_intensity,2,2.87805,-2.754716318,2.754716318
i13.png,i13_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.04762,-2.492249238,2.492249238
i13.png,i13_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.57143,-2.036909381,2.036909381
i13.png,i13_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.70732,-1.977117438,1.977117438
i13.png,i13_16_1.png,intensity_shift,1,5.60465,-0.260334819,0.260334819
i13.png,i13_16_2.png,intensity_shift,2,5.27907,-0.525698988,0.525698988
i13.png,i13_16_3.png,intensity_shift,3,5.43902,-0.332966152,0.332966152
i13.png,i13_16_4.png,intensity_shift,4,4.29268,-1.287955567,1.287955567
i13.png,i13_16_5.png,intensity_shift,5,4.44186,-1.104040529,1.104040529
i13.png,i13_17_1.png,contrast_change,1,4.48837,-0.993973932,0.993973932
i13.png,i13_17_2.png,contrast_change,2,6.62791,0.326315993,-0.326315993
i13.png,i13_17_3.png,contrast_change,3,3.72093,-1.768788525,1.768788525
i13.png,i13_17_4.png,contrast_change,4,6.48837,0.149495838,-0.149495838
i13.png,i13_17_5.png,contrast_change,5,2.58537,-3.071831308,3.071831308
i13.png,i13_18_1.png,change_of_color_saturation,1,3.95122,-1.488281281,1.488281281
i13.png,i13_18_2.png,change_of_color_saturation,2,3.74419,-1.785839073,1.785839073
i13.png,i13_18_3.png,change_of_color_saturation,3,3.14286,-2.458053652,2.458053652
i13.png,i13_18_4.png,change_of_color_saturation,4,2.84615,-2.646224703,2.646224703
i13.png,i13_18_5.png,change_of_color_saturation,5,2.73171,-2.95653492,2.95653492
i13.png,i13_19_1.png,multiplicative_gaussian_noise,1,5.2439,-0.483000366,0.483000366
i13.png,i13_19_2.png,multiplicative_gaussian_noise,2,5.2619,-0.465343744,0.465343744
i13.png,i13_19_3.png,multiplicative_gaussian_noise,3,5.32558,-0.519425325,0.519425325
i13.png,i13_19_4.png,multiplicative_gaussian_noise,4,4.5122,-0.901778228,0.901778228
i13.png,i13_19_5.png,multiplicative_gaussian_noise,5,4.16279,-1.532276365,1.532276365
i13.png,i13_20_1.png,comfort_noise,1,5.67442,-0.161922141,0.161922141
i13.png,i13_20_2.png,comfort_noise,2,5.09524,-0.586652773,0.586652773
i13.png,i13_20_3.png,comfort_noise,3,5.52381,-0.360597627,0.360597627
i13.png,i13_20_4.png,comfort_noise,4,5.28571,-0.543225243,0.543225243
i13.png,i13_20_5.png,comfort_noise,5,5.23256,-0.590176236,0.590176236
i13.png,i13_21_1.png,lossy_compression_of_noisy_images,1,5.65116,-0.284244831,0.284244831
i13.png,i13_21_2.png,lossy_compression_of_noisy_images,2,5.54762,-0.264744924,0.264744924
i13.png,i13_21_3.png,lossy_compression_of_noisy_images,3,5.09524,-0.583096607,0.583096607
i13.png,i13_21_4.png,lossy_compression_of_noisy_images,4,4.72093,-1.007773818,1.007773818
i13.png,i13_21_5.png,lossy_compression_of_noisy_images,5,3.47619,-2.14372723,2.14372723
i13.png,i13_22_1.png,image_color_quantization_with_dither,1,5.42857,-0.399840534,0.399840534
i13.png,i13_22_2.png,image_color_quantization_with_dither,2,4.78049,-0.736664228,0.736664228
i13.png,i13_22_3.png,image_color_quantization_with_dither,3,3.97674,-1.466589734,1.466589734
i13.png,i13_22_4.png,image_color_quantization_with_dither,4,2.93023,-2.778638396,2.778638396
i13.png,i13_22_5.png,image_color_quantization_with_dither,5,2.4186,-3.712175851,3.712175851
i13.png,i13_23_1.png,chromatic_aberrations,1,5.65116,-0.375688107,0.375688107
i13.png,i13_23_2.png,chromatic_aberrations,2,5.39535,-0.413235305,0.413235305
i13.png,i13_23_3.png,chromatic_aberrations,3,5.45,-0.344369331,0.344369331
i13.png,i13_23_4.png,chromatic_aberrations,4,5.04651,-0.617353424,0.617353424
i13.png,i13_23_5.png,chromatic_aberrations,5,5.2093,-0.546910622,0.546910622
i13.png,i13_24_1.png,sparse_sampling_and_reconstruction,1,5.44186,-0.413850311,0.413850311
i13.png,i13_24_2.png,sparse_sampling_and_reconstruction,2,5.19048,-0.491748043,0.491748043
i13.png,i13_24_3.png,sparse_sampling_and_reconstruction,3,4.39535,-1.066495016,1.066495016
i13.png,i13_24_4.png,sparse_sampling_and_reconstruction,4,3.86047,-1.634978022,1.634978022
i13.png,i13_24_5.png,sparse_sampling_and_reconstruction,5,2.88095,-2.805239444,2.805239444
i14.png,i14_01_1.png,additive_gaussian_noise,1,5.89189,-0.339638153,0.339638153
i14.png,i14_01_2.png,additive_gaussian_noise,2,5.69444,-0.442676483,0.442676483
i14.png,i14_01_3.png,additive_gaussian_noise,3,4.77778,-1.155038058,1.155038058
i14.png,i14_01_4.png,additive_gaussian_noise,4,4.31429,-1.581711137,1.581711137
i14.png,i14_01_5.png,additive_gaussian_noise,5,3.75,-2.341041722,2.341041722
i14.png,i14_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.97297,-0.350707688,0.350707688
i14.png,i14_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.91667,-0.439695001,0.439695001
i14.png,i14_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.77143,-0.482176575,0.482176575
i14.png,i14_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.13889,-0.999204014,0.999204014
i14.png,i14_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.52778,-1.43126215,1.43126215
i14.png,i14_03_1.png,spatially_correlated_noise,1,5.19444,-0.861404283,0.861404283
i14.png,i14_03_2.png,spatially_correlated_noise,2,4.43243,-1.474844382,1.474844382
i14.png,i14_03_3.png,spatially_correlated_noise,3,3.77778,-2.227755578,2.227755578
i14.png,i14_03_4.png,spatially_correlated_noise,4,3.08333,-2.939462144,2.939462144
i14.png,i14_03_5.png,spatially_correlated_noise,5,2.59459,-3.629190411,3.629190411
i14.png,i14_04_1.png,masked_noise,1,6.02857,-0.276735815,0.276735815
i14.png,i14_04_2.png,masked_noise,2,5.63889,-0.558305981,0.558305981
i14.png,i14_04_3.png,masked_noise,3,5.5,-0.675569716,0.675569716
i14.png,i14_04_4.png,masked_noise,4,4.65714,-1.318451863,1.318451863
i14.png,i14_04_5.png,masked_noise,5,4.02778,-1.977911926,1.977911926
i14.png,i14_05_1.png,high_frequency_noise,1,6.05405,-0.260635979,0.260635979
i14.png,i14_05_2.png,high_frequency_noise,2,5.59459,-0.536070278,0.536070278
i14.png,i14_05_3.png,high_frequency_noise,3,4.97222,-1.132444752,1.132444752
i14.png,i14_05_4.png,high_frequency_noise,4,4.16216,-1.784928292,1.784928292
i14.png,i14_05_5.png,high_frequency_noise,5,3.02703,-3.216378309,3.216378309
i14.png,i14_06_1.png,impulse_noise,1,5.08333,-0.990540646,0.990540646
i14.png,i14_06_2.png,impulse_noise,2,4.33333,-1.518431204,1.518431204
i14.png,i14_06_3.png,impulse_noise,3,4.02778,-1.983389231,1.983389231
i14.png,i14_06_4.png,impulse_noise,4,3.77778,-2.431502888,2.431502888
i14.png,i14_06_5.png,impulse_noise,5,3.16667,-2.970667009,2.970667009
i14.png,i14_07_1.png,quantization_noise,1,5.72222,-0.499688029,0.499688029
i14.png,i14_07_2.png,quantization_noise,2,5.44444,-0.650805324,0.650805324
i14.png,i14_07_3.png,quantization_noise,3,4.27778,-1.695164915,1.695164915
i14.png,i14_07_4.png,quantization_noise,4,3.61111,-2.476690216,2.476690216
i14.png,i14_07_5.png,quantization_noise,5,2.91892,-3.410831059,3.410831059
i14.png,i14_08_1.png,gaussian_blur,1,5.43243,-0.717026161,0.717026161
i14.png,i14_08_2.png,gaussian_blur,2,4.55556,-1.545617111,1.545617111
i14.png,i14_08_3.png,gaussian_blur,3,3.48649,-2.602716725,2.602716725
i14.png,i14_08_4.png,gaussian_blur,4,2.83784,-3.472505077,3.472505077
i14.png,i14_08_5.png,gaussian_blur,5,1.59459,-4.922456631,4.922456631
i14.png,i14_09_1.png,image_denoising,1,6.05405,-0.244657623,0.244657623
i14.png,i14_09_2.png,image_denoising,2,5.89189,-0.390440265,0.390440265
i14.png,i14_09_3.png,image_denoising,3,4.5,-1.347034587,1.347034587
i14.png,i14_09_4.png,image_denoising,4,2.89189,-3.274464452,3.274464452
i14.png,i14_09_5.png,image_denoising,5,1.75,-4.843752056,4.843752056
i14.png,i14_10_1.png,JPEG_compression,1,5.77778,-0.588101453,0.588101453
i14.png,i14_10_2.png,JPEG_compression,2,5.16667,-0.786841831,0.786841831
i14.png,i14_10_3.png,JPEG_compression,3,4.25,-1.551478965,1.551478965
i14.png,i14_10_4.png,JPEG_compression,4,3.05556,-3.009020888,3.009020888
i14.png,i14_10_5.png,JPEG_compression,5,1.86111,-4.458636753,4.458636753
i14.png,i14_11_1.png,JPEG2000_compression,1,5.97297,-0.271370134,0.271370134
i14.png,i14_11_2.png,JPEG2000_compression,2,5.47222,-0.602983334,0.602983334
i14.png,i14_11_3.png,JPEG2000_compression,3,4.24324,-1.751066917,1.751066917
i14.png,i14_11_4.png,JPEG2000_compression,4,3.08333,-3.067993195,3.067993195
i14.png,i14_11_5.png,JPEG2000_compression,5,1.28571,-5.177980938,5.177980938
i14.png,i14_12_1.png,JPEG_transmission_errors,1,5.81081,-0.403080299,0.403080299
i14.png,i14_12_2.png,JPEG_transmission_errors,2,5.64706,-0.555823098,0.555823098
i14.png,i14_12_3.png,JPEG_transmission_errors,3,4.05714,-1.932416658,1.932416658
i14.png,i14_12_4.png,JPEG_transmission_errors,4,4.13514,-2.008525894,2.008525894
i14.png,i14_12_5.png,JPEG_transmission_errors,5,3.18919,-2.895551119,2.895551119
i14.png,i14_13_1.png,JPEG2000_transmission_errors,1,5.02703,-0.953058405,0.953058405
i14.png,i14_13_2.png,JPEG2000_transmission_errors,2,4.52778,-1.290088219,1.290088219
i14.png,i14_13_3.png,JPEG2000_transmission_errors,3,3.62162,-2.555185433,2.555185433
i14.png,i14_13_4.png,JPEG2000_transmission_errors,4,3.08333,-2.991205247,2.991205247
i14.png,i14_13_5.png,JPEG2000_transmission_errors,5,1.91667,-4.526917414,4.526917414
i14.png,i14_14_1.png,non_eccentricity_pattern_noise,1,6.05405,-0.273287684,0.273287684
i14.png,i14_14_2.png,non_eccentricity_pattern_noise,2,5.7027,-0.472305173,0.472305173
i14.png,i14_14_3.png,non_eccentricity_pattern_noise,3,4.69444,-1.308002473,1.308002473
i14.png,i14_14_4.png,non_eccentricity_pattern_noise,4,4.16667,-1.854130749,1.854130749
i14.png,i14_14_5.png,non_eccentricity_pattern_noise,5,3.37143,-2.61700586,2.61700586
i14.png,i14_15_1.png,local_block_wise_distortions_of_different_intensity,1,2.94595,-3.196421563,3.196421563
i14.png,i14_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.35135,-2.882967924,2.882967924
i14.png,i14_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.52941,-2.593655595,2.593655595
i14.png,i14_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.62162,-2.370516305,2.370516305
i14.png,i14_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.97297,-1.966600099,1.966600099
i14.png,i14_16_1.png,intensity_shift,1,5.77143,-0.314206864,0.314206864
i14.png,i14_16_2.png,intensity_shift,2,5.97297,-0.366090763,0.366090763
i14.png,i14_16_3.png,intensity_shift,3,5.30556,-0.837629963,0.837629963
i14.png,i14_16_4.png,intensity_shift,4,5.17143,-0.772338463,0.772338463
i14.png,i14_16_5.png,intensity_shift,5,4.02857,-1.754718503,1.754718503
i14.png,i14_17_1.png,contrast_change,1,5.40541,-0.74463387,0.74463387
i14.png,i14_17_2.png,contrast_change,2,6.43243,0.069861542,-0.069861542
i14.png,i14_17_3.png,contrast_change,3,4.13889,-1.868078715,1.868078715
i14.png,i14_17_4.png,contrast_change,4,5.91892,-0.423161321,0.423161321
i14.png,i14_17_5.png,contrast_change,5,3.24324,-2.842733455,2.842733455
i14.png,i14_18_1.png,change_of_color_saturation,1,5.37143,-0.600403417,0.600403417
i14.png,i14_18_2.png,change_of_color_saturation,2,5.13889,-0.959896954,0.959896954
i14.png,i14_18_3.png,change_of_color_saturation,3,4.66667,-1.305692587,1.305692587
i14.png,i14_18_4.png,change_of_color_saturation,4,4.14706,-1.674921177,1.674921177
i14.png,i14_18_5.png,change_of_color_saturation,5,3.75,-2.140888611,2.140888611
i14.png,i14_19_1.png,multiplicative_gaussian_noise,1,5.37143,-0.633531145,0.633531145
i14.png,i14_19_2.png,multiplicative_gaussian_noise,2,5.11111,-0.921228106,0.921228106
i14.png,i14_19_3.png,multiplicative_gaussian_noise,3,4.97222,-1.200441741,1.200441741
i14.png,i14_19_4.png,multiplicative_gaussian_noise,4,3.91429,-1.940195369,1.940195369
i14.png,i14_19_5.png,multiplicative_gaussian_noise,5,3.22857,-2.67249194,2.67249194
i14.png,i14_20_1.png,comfort_noise,1,5.72222,-0.39256851,0.39256851
i14.png,i14_20_2.png,comfort_noise,2,5.59459,-0.567079332,0.567079332
i14.png,i14_20_3.png,comfort_noise,3,5.41667,-0.900004844,0.900004844
i14.png,i14_20_4.png,comfort_noise,4,4.19444,-1.639445175,1.639445175
i14.png,i14_20_5.png,comfort_noise,5,3.27027,-2.893956086,2.893956086
i14.png,i14_21_1.png,lossy_compression_of_noisy_images,1,5.2973,-0.739944228,0.739944228
i14.png,i14_21_2.png,lossy_compression_of_noisy_images,2,5.16667,-0.905636599,0.905636599
i14.png,i14_21_3.png,lossy_compression_of_noisy_images,3,4.54054,-1.526536478,1.526536478
i14.png,i14_21_4.png,lossy_compression_of_noisy_images,4,3.75,-2.448053411,2.448053411
i14.png,i14_21_5.png,lossy_compression_of_noisy_images,5,2.64865,-3.69910949,3.69910949
i14.png,i14_22_1.png,image_color_quantization_with_dither,1,5.40541,-0.685561651,0.685561651
i14.png,i14_22_2.png,image_color_quantization_with_dither,2,5.37143,-0.661552833,0.661552833
i14.png,i14_22_3.png,image_color_quantization_with_dither,3,5.05556,-0.852420735,0.852420735
i14.png,i14_22_4.png,image_color_quantization_with_dither,4,3.97143,-1.859034262,1.859034262
i14.png,i14_22_5.png,image_color_quantization_with_dither,5,3.27778,-2.930082973,2.930082973
i14.png,i14_23_1.png,chromatic_aberrations,1,6.02778,-0.398101803,0.398101803
i14.png,i14_23_2.png,chromatic_aberrations,2,6.02703,-0.358793241,0.358793241
i14.png,i14_23_3.png,chromatic_aberrations,3,5.61111,-0.578199951,0.578199951
i14.png,i14_23_4.png,chromatic_aberrations,4,5.0,-0.966636846,0.966636846
i14.png,i14_23_5.png,chromatic_aberrations,5,2.77778,-3.317036083,3.317036083
i14.png,i14_24_1.png,sparse_sampling_and_reconstruction,1,6.13514,-0.246952262,0.246952262
i14.png,i14_24_2.png,sparse_sampling_and_reconstruction,2,5.58333,-0.554532254,0.554532254
i14.png,i14_24_3.png,sparse_sampling_and_reconstruction,3,4.44444,-1.545729007,1.545729007
i14.png,i14_24_4.png,sparse_sampling_and_reconstruction,4,3.18919,-2.940924925,2.940924925
i14.png,i14_24_5.png,sparse_sampling_and_reconstruction,5,0.91892,-5.513592926,5.513592926
i15.png,i15_01_1.png,additive_gaussian_noise,1,5.82222,-0.34472642,0.34472642
i15.png,i15_01_2.png,additive_gaussian_noise,2,5.06818,-0.826637879,0.826637879
i15.png,i15_01_3.png,additive_gaussian_noise,3,4.95556,-1.149786798,1.149786798
i15.png,i15_01_4.png,additive_gaussian_noise,4,4.27907,-1.73167764,1.73167764
i15.png,i15_01_5.png,additive_gaussian_noise,5,3.91111,-2.438449501,2.438449501
i15.png,i15_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,6.09091,-0.046729477,0.046729477
i15.png,i15_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.81818,-0.265339207,0.265339207
i15.png,i15_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.63636,-0.506984997,0.506984997
i15.png,i15_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,4.88636,-1.084077887,1.084077887
i15.png,i15_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.63636,-1.395377961,1.395377961
i15.png,i15_03_1.png,spatially_correlated_noise,1,4.32558,-1.697816595,1.697816595
i15.png,i15_03_2.png,spatially_correlated_noise,2,3.81395,-2.214299726,2.214299726
i15.png,i15_03_3.png,spatially_correlated_noise,3,3.61364,-2.704754043,2.704754043
i15.png,i15_03_4.png,spatially_correlated_noise,4,3.17778,-3.412388745,3.412388745
i15.png,i15_03_5.png,spatially_correlated_noise,5,2.62791,-4.092495996,4.092495996
i15.png,i15_04_1.png,masked_noise,1,6.02273,-0.033065149,0.033065149
i15.png,i15_04_2.png,masked_noise,2,6.04444,-0.157328097,0.157328097
i15.png,i15_04_3.png,masked_noise,3,5.83721,-0.233505102,0.233505102
i15.png,i15_04_4.png,masked_noise,4,5.77778,-0.322288584,0.322288584
i15.png,i15_04_5.png,masked_noise,5,4.97727,-1.054563598,1.054563598
i15.png,i15_05_1.png,high_frequency_noise,1,5.78571,-0.200647942,0.200647942
i15.png,i15_05_2.png,high_frequency_noise,2,5.65116,-0.372238829,0.372238829
i15.png,i15_05_3.png,high_frequency_noise,3,5.11364,-0.887764843,0.887764843
i15.png,i15_05_4.png,high_frequency_noise,4,4.06818,-1.954214521,1.954214521
i15.png,i15_05_5.png,high_frequency_noise,5,3.31818,-3.112800193,3.112800193
i15.png,i15_06_1.png,impulse_noise,1,4.43182,-1.57460118,1.57460118
i15.png,i15_06_2.png,impulse_noise,2,4.17778,-2.06144032,2.06144032
i15.png,i15_06_3.png,impulse_noise,3,3.97674,-2.301840478,2.301840478
i15.png,i15_06_4.png,impulse_noise,4,3.36364,-3.062513991,3.062513991
i15.png,i15_06_5.png,impulse_noise,5,3.17778,-3.515387579,3.515387579
i15.png,i15_07_1.png,quantization_noise,1,4.81395,-1.567946525,1.567946525
i15.png,i15_07_2.png,quantization_noise,2,3.93023,-2.322572759,2.322572759
i15.png,i15_07_3.png,quantization_noise,3,3.61364,-2.590053354,2.590053354
i15.png,i15_07_4.png,quantization_noise,4,2.91111,-3.761338051,3.761338051
i15.png,i15_07_5.png,quantization_noise,5,2.44444,-4.45671281,4.45671281
i15.png,i15_08_1.png,gaussian_blur,1,5.95556,-0.16181453,0.16181453
i15.png,i15_08_2.png,gaussian_blur,2,6.06667,-0.199744318,0.199744318
i15.png,i15_08_3.png,gaussian_blur,3,5.13636,-0.933153999,0.933153999
i15.png,i15_08_4.png,gaussian_blur,4,3.93182,-2.211332303,2.211332303
