reference_file,distorted_file,distortion_type,distortion_level,mlds_curve_value,mlds_sigma,percept_scale,estimated_mos,jod_distortion,jod_quality
img_18.png,trans_img_18_level_10.png,translation,10,1.0,0.2507264,3.988411,3.36092773343881,5.9132269969121465,-5.9132269969121465
img_19.png,trans_img_19_level_01.png,translation,1,0.0,0.3055258,0.0,5.4356243992662,0.0,-0.0
img_19.png,trans_img_19_level_02.png,translation,2,0.08314123,0.3055258,0.2721251,5.29407002143053,0.4034532769710588,-0.4034532769710588
img_19.png,trans_img_19_level_03.png,translation,3,0.2472158,0.3055258,0.8091488,5.01472035564626,1.1996458059811457,-1.1996458059811457
img_19.png,trans_img_19_level_04.png,translation,4,0.370997,0.3055258,1.21429,4.80397349509721,1.8003090479091677,-1.8003090479091677
img_19.png,trans_img_19_level_05.png,translation,5,0.4378868,0.3055258,1.433224,4.69008813076634,2.124901082015473,-2.124901082015473
img_19.png,trans_img_19_level_06.png,translation,6,0.5934606,0.3055258,1.942424,4.42521183235093,2.8798421316785254,-2.8798421316785254
img_19.png,trans_img_19_level_07.png,translation,7,0.6545452,0.3055258,2.142357,4.32121043217204,3.176263241031006,-3.176263241031006
img_19.png,trans_img_19_level_08.png,translation,8,0.7392608,0.3055258,2.419635,4.17697561231339,3.587356218973802,-3.587356218973802
img_19.png,trans_img_19_level_09.png,translation,9,0.917435,0.3055258,3.002807,3.87362046561364,4.451968319944151,-4.451968319944151
img_19.png,trans_img_19_level_10.png,translation,10,1.0,0.3055258,3.273046,3.7330472016555,4.852625260870886,-4.852625260870886
img_20.png,trans_img_20_level_01.png,translation,1,0.0,0.2746125,0.0,5.4356243992662,0.0,-0.0
img_20.png,trans_img_20_level_02.png,translation,2,0.1365731,0.2746125,0.4973303,5.17692249637181,0.7373430061100565,-0.7373430061100565
img_20.png,trans_img_20_level_03.png,translation,3,0.2119908,0.2746125,0.7719635,5.03406345191387,1.1445147977053494,-1.1445147977053494
img_20.png,trans_img_20_level_04.png,translation,4,0.3682702,0.2746125,1.341054,4.73803323764959,1.9882496355358117,-1.9882496355358117
img_20.png,trans_img_20_level_05.png,translation,5,0.5368614,0.2746125,1.954978,4.41868147679259,2.898454719929645,-2.898454719929645
img_20.png,trans_img_20_level_06.png,translation,6,0.6245868,0.2746125,2.27443,4.25250853240649,3.3720749638356966,-3.3720749638356966
img_20.png,trans_img_20_level_07.png,translation,7,0.7057794,0.2746125,2.570092,4.09871070023427,3.810424100963499,-3.810424100963499
img_20.png,trans_img_20_level_08.png,translation,8,0.8243342,0.2746125,3.001809,3.87413960651273,4.450488682930083,-4.450488682930083
img_20.png,trans_img_20_level_09.png,translation,9,0.9162268,0.2746125,3.336435,3.70007343166286,4.946605932899738,-4.946605932899738
img_20.png,trans_img_20_level_10.png,translation,10,1.0,0.2746125,3.641495,3.54138693599396,5.398888565677057,-5.398888565677057
img_21.png,trans_img_21_level_01.png,translation,1,0.0,0.2426695,0.0,5.4356243992662,0.0,-0.0
img_21.png,trans_img_21_level_02.png,translation,2,0.1544013,0.2426695,0.6362616,5.10465303745971,0.943322859709924,-0.943322859709924
img_21.png,trans_img_21_level_03.png,translation,3,0.189725,0.2426695,0.7818246,5.02893389247494,1.1591348864422548,-1.1591348864422548
img_21.png,trans_img_21_level_04.png,translation,4,0.4046458,0.2426695,1.667477,4.56823410968876,2.472205099507066,-2.472205099507066
img_21.png,trans_img_21_level_05.png,translation,5,0.4927186,0.2426695,2.03041,4.37944316386629,3.010290370475959,-3.010290370475959
img_21.png,trans_img_21_level_06.png,translation,6,0.5303752,0.2426695,2.185586,4.2987235164136,3.2403546523347844,-3.2403546523347844
img_21.png,trans_img_21_level_07.png,translation,7,0.6535608,0.2426695,2.693213,4.03466546312271,3.992963568708128,-3.992963568708128
img_21.png,trans_img_21_level_08.png,translation,8,0.7517622,0.2426695,3.097884,3.82416319180287,4.592929691073008,-4.592929691073008
img_21.png,trans_img_21_level_09.png,translation,9,0.9258228,0.2426695,3.815159,3.45105017737649,5.656363197351614,-5.656363197351614
img_21.png,trans_img_21_level_10.png,translation,10,1.0,0.2426695,4.120831,3.29204533077548,6.109553182686658,-6.109553182686658
img_22.png,trans_img_22_level_01.png,translation,1,0.0,0.2594991,0.0,5.4356243992662,0.0,-0.0
img_22.png,trans_img_22_level_02.png,translation,2,0.09391037,0.2594991,0.361891,5.24737548231834,0.5365403994572108,-0.5365403994572108
img_22.png,trans_img_22_level_03.png,translation,3,0.1870037,0.2594991,0.7206332,5.06076451212706,1.068412381048791,-1.068412381048791
img_22.png,trans_img_22_level_04.png,translation,4,0.3420376,0.2594991,1.318069,4.74998960394785,1.95417202354346,-1.95417202354346
img_22.png,trans_img_22_level_05.png,translation,5,0.4829934,0.2594991,1.861253,4.46743546553765,2.759497827000207,-2.759497827000207
img_22.png,trans_img_22_level_06.png,translation,6,0.5093886,0.2594991,1.962969,4.41452470833101,2.910302194257723,-2.910302194257723
img_22.png,trans_img_22_level_07.png,translation,7,0.6799588,0.2594991,2.620274,4.0726069641638,3.884824045492548,-3.884824045492548
img_22.png,trans_img_22_level_08.png,translation,8,0.7673629,0.2594991,2.957093,3.8974000318072,4.384192642127386,-4.384192642127386
img_22.png,trans_img_22_level_09.png,translation,9,0.8595964,0.2594991,3.312522,3.71251252617191,4.911152466048613,-4.911152466048613
img_22.png,trans_img_22_level_10.png,translation,10,1.0,0.2594991,3.853578,3.43106533348642,5.713323291984381,-5.713323291984381
img_23.png,trans_img_23_level_01.png,translation,1,0.0,0.1787698,0.0,5.4356243992662,0.0,-0.0
img_23.png,trans_img_23_level_02.png,translation,2,0.06420513,0.1787698,0.3591498,5.24880140319268,0.5324762902558433,-0.5324762902558433
img_23.png,trans_img_23_level_03.png,translation,3,0.2003439,0.1787698,1.120681,4.85266714281592,1.6615241368370766,-1.6615241368370766
img_23.png,trans_img_23_level_04.png,translation,4,0.2665582,0.1787698,1.49107,4.65999772550684,2.2106636899471477,-2.2106636899471477
img_23.png,trans_img_23_level_05.png,translation,5,0.3939479,0.1787698,2.20366,4.28932176029113,3.267151204832055,-3.267151204832055
img_23.png,trans_img_23_level_06.png,translation,6,0.4819709,0.1787698,2.696042,4.0331938703336,3.99715785038428,-3.99715785038428
img_23.png,trans_img_23_level_07.png,translation,7,0.612146,0.1787698,3.424214,3.65441244069937,5.076747273037942,-5.076747273037942
img_23.png,trans_img_23_level_08.png,translation,8,0.7473424,0.1787698,4.180474,3.26102015978885,6.197980026804988,-6.197980026804988
img_23.png,trans_img_23_level_09.png,translation,9,0.8596103,0.1787698,4.808476,2.93434528713081,7.129057185230942,-7.129057185230942
img_23.png,trans_img_23_level_10.png,translation,10,1.0,0.1787698,5.593787,2.52584122038905,8.293361016047795,-8.293361016047795
img_24.png,trans_img_24_level_01.png,translation,1,0.0,0.2438493,0.0,5.4356243992662,0.0,-0.0
img_24.png,trans_img_24_level_02.png,translation,2,0.1512174,0.2438493,0.6201264,5.11304626615215,0.9194007763938924,-0.9194007763938924
img_24.png,trans_img_24_level_03.png,translation,3,0.260997,0.2438493,1.070321,4.87886347115096,1.5868602891131345,-1.5868602891131345
img_24.png,trans_img_24_level_04.png,translation,4,0.2762349,0.2438493,1.13281,4.84635786429377,1.6795066191453312,-1.6795066191453312
img_24.png,trans_img_24_level_05.png,translation,5,0.4218261,0.2438493,1.729864,4.53578156132025,2.5647002041129747,-2.5647002041129747
img_24.png,trans_img_24_level_06.png,translation,6,0.5294815,0.2438493,2.171347,4.30613037739777,3.219243879345483,-3.219243879345483
img_24.png,trans_img_24_level_07.png,translation,7,0.6214526,0.2438493,2.548511,4.10993673204123,3.77842806248593,-3.77842806248593
img_24.png,trans_img_24_level_08.png,translation,8,0.7421945,0.2438493,3.043661,3.85236898035153,4.512538550978979,-4.512538550978979
img_24.png,trans_img_24_level_09.png,translation,9,0.8890386,0.2438493,3.645853,3.53911998605583,5.405349746145304,-5.405349746145304
img_24.png,trans_img_24_level_10.png,translation,10,1.0,0.2438493,4.100893,3.3024167047696,6.079993059654094,-6.079993059654094
img_01.png,scale_img_01_level_01.png,scaling,1,0.0,0.2977859,0.0,5.4356243992662,0.0,-0.0
img_01.png,scale_img_01_level_02.png,scaling,2,0.08628307,0.2977859,0.2897486,5.28490260696642,0.4295819171688922,-0.4295819171688922
img_01.png,scale_img_01_level_03.png,scaling,3,0.1811861,0.2977859,0.608444,5.11912323172287,0.9020804242364224,-0.9020804242364224
img_01.png,scale_img_01_level_04.png,scaling,4,0.3214594,0.2977859,1.079498,4.8740897677131,1.6004661296723603,-1.6004661296723603
img_01.png,scale_img_01_level_05.png,scaling,5,0.3852659,0.2977859,1.293768,4.76263052878641,1.9181433070315557,-1.9181433070315557
img_01.png,scale_img_01_level_06.png,scaling,6,0.4487302,0.2977859,1.506889,4.65176897812932,2.234116974441688,-2.234116974441688
img_01.png,scale_img_01_level_07.png,scaling,7,0.5613555,0.2977859,1.885098,4.45503174335439,2.794850476900473,-2.794850476900473
img_01.png,scale_img_01_level_08.png,scaling,8,0.7441425,0.2977859,2.498918,4.1357340813486,3.704901370663582,-3.704901370663582
img_01.png,scale_img_01_level_09.png,scaling,9,0.8638141,0.2977859,2.900789,3.92668831756129,4.300716206816647,-4.300716206816647
img_01.png,scale_img_01_level_10.png,scaling,10,1.0,0.2977859,3.358117,3.68879486154848,4.978751714201376,-4.978751714201376
img_02.png,scale_img_02_level_01.png,scaling,1,0.0,0.3046404,0.0,5.4356243992662,0.0,-0.0
img_02.png,scale_img_02_level_02.png,scaling,2,0.07887369,0.3046404,0.2589075,5.30094556927408,0.3838568338877391,-0.3838568338877391
img_02.png,scale_img_02_level_03.png,scaling,3,0.2348454,0.3046404,0.7708938,5.03461988980943,1.1429288581122137,-1.1429288581122137
img_02.png,scale_img_02_level_04.png,scaling,4,0.2950063,0.3046404,0.9683757,4.93189350592089,1.4357159611669152,-1.4357159611669152
img_02.png,scale_img_02_level_05.png,scaling,5,0.3877075,0.3046404,1.272673,4.77360375250022,1.88686781323218,-1.88686781323218
img_02.png,scale_img_02_level_06.png,scaling,6,0.4834857,0.3046404,1.58707,4.6100603243916,2.3529935029236855,-2.3529935029236855
img_02.png,scale_img_02_level_07.png,scaling,7,0.6228248,0.3046404,2.044459,4.37213513732183,3.0311194490437443,-3.0311194490437443
img_02.png,scale_img_02_level_08.png,scaling,8,0.7394395,0.3046404,2.427254,4.17301235128113,3.5986521652765964,-3.5986521652765964
img_02.png,scale_img_02_level_09.png,scaling,9,0.8658143,0.3046404,2.842087,3.95722399798073,4.213684491385931,-4.213684491385931
img_02.png,scale_img_02_level_10.png,scaling,10,1.0,0.3046404,3.282559,3.72809871731374,4.86672925577553,-4.86672925577553
img_03.png,scale_img_03_level_01.png,scaling,1,0.0,0.3141037,0.0,5.4356243992662,0.0,-0.0
img_03.png,scale_img_03_level_02.png,scaling,2,0.1079577,0.3141037,0.3437009,5.25683763148528,0.509571716842372,-0.509571716842372
img_03.png,scale_img_03_level_03.png,scaling,3,0.2775012,0.3141037,0.88347,4.97605986006537,1.309834581983144,-1.309834581983144
img_03.png,scale_img_03_level_04.png,scaling,4,0.2925807,0.3141037,0.931478,4.95108699805766,1.3810113492891611,-1.3810113492891611
img_03.png,scale_img_03_level_05.png,scaling,5,0.4361002,0.3141037,1.388396,4.71340681636211,2.0584389897643036,-2.0584389897643036
img_03.png,scale_img_03_level_06.png,scaling,6,0.5108799,0.3141037,1.626469,4.58956570286515,2.411406547730588,-2.411406547730588
img_03.png,scale_img_03_level_07.png,scaling,7,0.6086494,0.3141037,1.937734,4.42765148246791,2.8728887272737342,-2.8728887272737342
img_03.png,scale_img_03_level_08.png,scaling,8,0.792216,0.3141037,2.522148,4.12365027064124,3.739342220199467,-3.739342220199467
img_03.png,scale_img_03_level_09.png,scaling,9,0.894696,0.3141037,2.84841,3.95393489186353,4.223058985213542,-4.223058985213542
img_03.png,scale_img_03_level_10.png,scaling,10,1.0,0.3141037,3.183662,3.77954308354388,4.720104344171982,-4.720104344171982
img_04.png,scale_img_04_level_01.png,scaling,1,0.0,0.3660077,0.0,5.4356243992662,0.0,-0.0
img_04.png,scale_img_04_level_02.png,scaling,2,0.08694815,0.3660077,0.2375582,5.31205107508272,0.3522043143441974,-0.3522043143441974
img_04.png,scale_img_04_level_03.png,scaling,3,0.1716214,0.3660077,0.468901,5.1917108855127,0.6951936628594952,-0.6951936628594952
img_04.png,scale_img_04_level_04.png,scaling,4,0.2089459,0.3660077,0.5708784,5.13866415292427,0.8463855823369284,-0.8463855823369284
img_04.png,scale_img_04_level_05.png,scaling,5,0.3468687,0.3660077,0.9477086,4.94264414407286,1.405074872856838,-1.405074872856838
img_04.png,scale_img_04_level_06.png,scaling,6,0.4948753,0.3660077,1.35209,4.73229251724638,2.004611633619239,-2.004611633619239
img_04.png,scale_img_04_level_07.png,scaling,7,0.5668475,0.3660077,1.548731,4.63000355378074,2.2961520164683997,-2.2961520164683997
img_04.png,scale_img_04_level_08.png,scaling,8,0.7163343,0.3660077,1.957156,4.41754852200479,2.9016838275615497,-2.9016838275615497
img_04.png,scale_img_04_level_09.png,scaling,9,0.9536013,0.3660077,2.605413,4.08033737789269,3.862791093923336,-3.862791093923336
img_04.png,scale_img_04_level_10.png,scaling,10,1.0,0.3660077,2.732183,4.01439399935749,4.050740577163291,-4.050740577163291
img_05.png,scale_img_05_level_01.png,scaling,1,0.0,0.3853223,0.0,5.4356243992662,0.0,-0.0
img_05.png,scale_img_05_level_02.png,scaling,2,0.170752,0.3853223,0.4431407,5.20511091086633,0.6570013849301254,-0.6570013849301254
img_05.png,scale_img_05_level_03.png,scaling,3,0.2206687,0.3853223,0.572686,5.13772387327577,0.8490655341070992,-0.8490655341070992
img_05.png,scale_img_05_level_04.png,scaling,4,0.3068442,0.3853223,0.7963314,5.02138772694892,1.180642700305672,-1.180642700305672
img_05.png,scale_img_05_level_05.png,scaling,5,0.4343503,0.3853223,1.127239,4.84925579410224,1.6712470421860364,-1.6712470421860364
img_05.png,scale_img_05_level_06.png,scaling,6,0.4704667,0.3853223,1.220969,4.80049920445087,1.8102113481265665,-1.8102113481265665
img_05.png,scale_img_05_level_07.png,scaling,7,0.606143,0.3853223,1.573081,4.61733714006036,2.3322533804890107,-2.3322533804890107
img_05.png,scale_img_05_level_08.png,scaling,8,0.7376672,0.3853223,1.914416,4.4397810691263,2.83831740874262,-2.83831740874262
img_05.png,scale_img_05_level_09.png,scaling,9,0.7798425,0.3853223,2.023871,4.382844629136,3.0005956345691516,-3.0005956345691516
img_05.png,scale_img_05_level_10.png,scaling,10,1.0,0.3853223,2.59523,4.08563438367974,3.847693755532293,-3.847693755532293
img_06.png,scale_img_06_level_01.png,scaling,1,0.0,0.3799679,0.0,5.4356243992662,0.0,-0.0
img_06.png,scale_img_06_level_02.png,scaling,2,0.08919139,0.3799679,0.234734,5.31352017100178,0.348017149158694,-0.348017149158694
img_06.png,scale_img_06_level_03.png,scaling,3,0.1368197,0.3799679,0.3600823,5.24831633416623,0.5338588168245998,-0.5338588168245998
img_06.png,scale_img_06_level_04.png,scaling,4,0.2321979,0.3799679,0.6110987,5.11774230652765,0.9060162883458892,-0.9060162883458892
img_06.png,scale_img_06_level_05.png,scaling,5,0.3981864,0.3799679,1.047947,4.89050200669838,1.55368854707629,-1.55368854707629
img_06.png,scale_img_06_level_06.png,scaling,6,0.5332935,0.3799679,1.403522,4.70553855459889,2.0808648309214193,-2.0808648309214193
img_06.png,scale_img_06_level_07.png,scaling,7,0.5894518,0.3799679,1.55132,4.62865680449441,2.2999904736121106,-2.2999904736121106
img_06.png,scale_img_06_level_08.png,scaling,8,0.7502492,0.3799679,1.974507,4.40852285693447,2.927408458654841,-2.927408458654841
img_06.png,scale_img_06_level_09.png,scaling,9,0.8668793,0.3799679,2.281454,4.24885477922489,3.38248876181848,-3.38248876181848
img_06.png,scale_img_06_level_10.png,scaling,10,1.0,0.3799679,2.631801,4.06661083476114,3.9019140012652618,-3.9019140012652618
img_07.png,scale_img_07_level_01.png,scaling,1,0.0,0.3702988,0.0,5.4356243992662,0.0,-0.0
img_07.png,scale_img_07_level_02.png,scaling,2,0.06361179,0.3702988,0.171785,5.34626506123931,0.2546888221059848,-0.2546888221059848
img_07.png,scale_img_07_level_03.png,scaling,3,0.2061165,0.3702988,0.5566221,5.14608001304426,0.825249160329247,-0.825249160329247
img_07.png,scale_img_07_level_04.png,scaling,4,0.3298283,0.3702988,0.8907085,4.97229452800315,1.320566398141797,-1.320566398141797
img_07.png,scale_img_07_level_05.png,scaling,5,0.4356726,0.3702988,1.176543,4.82360877717947,1.7443452619672362,-1.7443452619672362
img_07.png,scale_img_07_level_06.png,scaling,6,0.5264443,0.3702988,1.421674,4.69609622433802,2.1077770263917333,-2.1077770263917333
img_07.png,scale_img_07_level_07.png,scaling,7,0.6202965,0.3702988,1.675124,4.56425628358117,2.483542558671978,-2.483542558671978
img_07.png,scale_img_07_level_08.png,scaling,8,0.7217968,0.3702988,1.949228,4.42167251904689,2.8899297571732374,-2.8899297571732374
img_07.png,scale_img_07_level_09.png,scaling,9,0.8356056,0.3702988,2.256571,4.26179844955771,3.3455971708154046,-3.3455971708154046
img_07.png,scale_img_07_level_10.png,scaling,10,1.0,0.3702988,2.700522,4.03086345828155,4.0037999083231846,-4.0037999083231846
img_08.png,scale_img_08_level_01.png,scaling,1,0.0,0.3613217,0.0,5.4356243992662,0.0,-0.0
img_08.png,scale_img_08_level_02.png,scaling,2,0.06715339,0.3613217,0.1858548,5.33894621492461,0.2755487387999149,-0.2755487387999149
img_08.png,scale_img_08_level_03.png,scaling,3,0.1600702,0.3613217,0.443013,5.20517733801344,0.6568120566268222,-0.6568120566268222
img_08.png,scale_img_08_level_04.png,scaling,4,0.2223001,0.3613217,0.6152414,5.11558735161515,0.9121582645564924,-0.9121582645564924
img_08.png,scale_img_08_level_05.png,scaling,5,0.3753297,0.3613217,1.038769,4.8952762303175,1.5400812239148458,-1.5400812239148458
img_08.png,scale_img_08_level_06.png,scaling,6,0.5379325,0.3613217,1.488791,4.66118321860206,2.2072848394911735,-2.2072848394911735
img_08.png,scale_img_08_level_07.png,scaling,7,0.6652334,0.3613217,1.841111,4.47791295650914,2.729635253115067,-2.729635253115067
img_08.png,scale_img_08_level_08.png,scaling,8,0.6968876,0.3613217,1.928718,4.43234143672265,2.8595215856716876,-2.8595215856716876
img_08.png,scale_img_08_level_09.png,scaling,9,0.8598424,0.3613217,2.379714,4.1977417684584,3.52816925580884,-3.52816925580884
img_08.png,scale_img_08_level_10.png,scaling,10,1.0,0.3613217,2.767617,3.99596189653336,4.103275104173819,-4.103275104173819
img_09.png,scale_img_09_level_01.png,scaling,1,0.0,0.3300747,0.0,5.4356243992662,0.0,-0.0
img_09.png,scale_img_09_level_02.png,scaling,2,0.07132694,0.3300747,0.2160933,5.32321671384521,0.3203804059841966,-0.3203804059841966
img_09.png,scale_img_09_level_03.png,scaling,3,0.1947282,0.3300747,0.5899519,5.12874247563081,0.874663995751595,-0.874663995751595
img_09.png,scale_img_09_level_04.png,scaling,4,0.2513987,0.3300747,0.7616417,5.03943265886003,1.129211674126378,-1.129211674126378
img_09.png,scale_img_09_level_05.png,scaling,5,0.4601636,0.3300747,1.394119,4.71042981900188,2.0669239222608113,-2.0669239222608113
img_09.png,scale_img_09_level_06.png,scaling,6,0.5106712,0.3300747,1.547138,4.63083220253049,2.2937902311343197,-2.2937902311343197
img_09.png,scale_img_09_level_07.png,scaling,7,0.7004783,0.3300747,2.122181,4.33170560930643,3.1463502586704366,-3.1463502586704366
img_09.png,scale_img_09_level_08.png,scaling,8,0.7241235,0.3300747,2.193817,4.29444190444923,3.252557951195304,-3.252557951195304
img_09.png,scale_img_09_level_09.png,scaling,9,0.9323381,0.3300747,2.824627,3.96630636280857,4.187798256650823,-4.187798256650823
img_09.png,scale_img_09_level_10.png,scaling,10,1.0,0.3300747,3.029617,3.85967440598968,4.491716885422286,-4.491716885422286
img_10.png,scale_img_10_level_01.png,scaling,1,0.0,0.4246915,0.0,5.4356243992662,0.0,-0.0
img_10.png,scale_img_10_level_02.png,scaling,2,0.0973599,0.4246915,0.2292485,5.31637362531238,0.3398843346890814,-0.3398843346890814
img_10.png,scale_img_10_level_03.png,scaling,3,0.1267076,0.4246915,0.2983521,5.2804272274821,0.4423374853558052,-0.4423374853558052
img_10.png,scale_img_10_level_04.png,scaling,4,0.2013726,0.4246915,0.474162,5.18897421189533,0.7029936331310532,-0.7029936331310532
img_10.png,scale_img_10_level_05.png,scaling,5,0.4022819,0.4246915,0.9472331,4.94289149026275,1.4043698955019388,-1.4043698955019388
img_10.png,scale_img_10_level_06.png,scaling,6,0.5114675,0.4246915,1.204327,4.8091560610067,1.785537882006196,-1.785537882006196
img_10.png,scale_img_10_level_07.png,scaling,7,0.6176098,0.4246915,1.454255,4.67914819865327,2.1560816892728645,-2.1560816892728645
img_10.png,scale_img_10_level_08.png,scaling,8,0.6718001,0.4246915,1.581854,4.6127735898522,2.345260249751961,-2.345260249751961
img_10.png,scale_img_10_level_09.png,scaling,9,0.8536657,0.4246915,2.010084,4.39001636818992,2.9801549977826145,-2.9801549977826145
img_10.png,scale_img_10_level_10.png,scaling,10,1.0,0.4246915,2.35465,4.21077959159957,3.4910093138042155,-3.4910093138042155
img_11.png,scale_img_11_level_01.png,scaling,1,0.0,0.3900441,0.0,5.4356243992662,0.0,-0.0
img_11.png,scale_img_11_level_02.png,scaling,2,0.03781606,0.3900441,0.0969533,5.38519110935426,0.1437431776714391,-0.1437431776714391
img_11.png,scale_img_11_level_03.png,scaling,3,0.1631763,0.3900441,0.4183534,5.21800479985241,0.6202516789593615,-0.6202516789593615
img_11.png,scale_img_11_level_04.png,scaling,4,0.2846271,0.3900441,0.7297305,5.05603226713575,1.0819000582112022,-1.0819000582112022
img_11.png,scale_img_11_level_05.png,scaling,5,0.469938,0.3900441,1.204833,4.80889284928832,1.78628807872876,-1.78628807872876
img_11.png,scale_img_11_level_06.png,scaling,6,0.4779089,0.3900441,1.225269,4.79826242502592,1.8165865376661403,-1.8165865376661403
img_11.png,scale_img_11_level_07.png,scaling,7,0.6944683,0.3900441,1.780487,4.50944842531341,2.639753976220383,-2.639753976220383
img_11.png,scale_img_11_level_08.png,scaling,8,0.7421128,0.3900441,1.902638,4.44590776402563,2.8208553198130617,-2.8208553198130617
img_11.png,scale_img_11_level_09.png,scaling,9,0.8984572,0.3900441,2.303476,4.23739934748156,3.4151386278744096,-3.4151386278744096
img_11.png,scale_img_11_level_10.png,scaling,10,1.0,0.3900441,2.563813,4.10197691837596,3.801114841633503,-3.801114841633503
img_12.png,scale_img_12_level_01.png,scaling,1,0.0,0.2745456,0.0,5.4356243992662,0.0,-0.0
img_12.png,scale_img_12_level_02.png,scaling,2,0.08758372,0.2745456,0.3190133,5.26967965839958,0.4729698263127931,-0.4729698263127931
img_12.png,scale_img_12_level_03.png,scaling,3,0.2096225,0.2745456,0.7635251,5.0384529494719,1.1320040071447115,-1.1320040071447115
img_12.png,scale_img_12_level_04.png,scaling,4,0.2596783,0.2745456,0.9458474,4.94361230543698,1.4023154536077556,-1.4023154536077556
img_12.png,scale_img_12_level_05.png,scaling,5,0.3968553,0.2745456,1.445498,4.68370342596125,2.1430985416454105,-2.1430985416454105
img_12.png,scale_img_12_level_06.png,scaling,6,0.460532,0.2745456,1.677433,4.5630551850481,2.4869658871945073,-2.4869658871945073
img_12.png,scale_img_12_level_07.png,scaling,7,0.5693384,0.2745456,2.073748,4.35689954835033,3.0745433854215554,-3.0745433854215554
img_12.png,scale_img_12_level_08.png,scaling,8,0.7468495,0.2745456,2.720311,4.02056959129541,4.033139123625193,-4.033139123625193
img_12.png,scale_img_12_level_09.png,scaling,9,0.8111159,0.2745456,2.954394,3.8988040010323,4.3801910987396395,-4.3801910987396395
img_12.png,scale_img_12_level_10.png,scaling,10,1.0,0.2745456,3.642382,3.5409255352149,5.400203633844871,-5.400203633844871
img_13.png,scale_img_13_level_01.png,scaling,1,0.0,0.4130298,0.0,5.4356243992662,0.0,-0.0
img_13.png,scale_img_13_level_02.png,scaling,2,0.06531627,0.4130298,0.1581394,5.35336324666283,0.2344578252731448,-0.2344578252731448
img_13.png,scale_img_13_level_03.png,scaling,3,0.1524488,0.4130298,0.3690988,5.24362611982086,0.5472266997277555,-0.5472266997277555
img_13.png,scale_img_13_level_04.png,scaling,4,0.3110929,0.4130298,0.7531973,5.04382527750563,1.1166919879524293,-1.1166919879524293
img_13.png,scale_img_13_level_05.png,scaling,5,0.463554,0.4130298,1.122326,4.85181144464056,1.663963017486518,-1.663963017486518
img_13.png,scale_img_13_level_06.png,scaling,6,0.5311523,0.4130298,1.28599,4.76667649863927,1.906611626976019,-1.906611626976019
img_13.png,scale_img_13_level_07.png,scaling,7,0.6826121,0.4130298,1.652695,4.57592342909798,2.450289273513116,-2.450289273513116
img_13.png,scale_img_13_level_08.png,scaling,8,0.7259851,0.4130298,1.757706,4.52129867463431,2.6059788150806074,-2.6059788150806074
img_13.png,scale_img_13_level_09.png,scaling,9,0.83924,0.4130298,2.031911,4.3786623717926,3.012515756405936,-3.012515756405936
img_13.png,scale_img_13_level_10.png,scaling,10,1.0,0.4130298,2.421133,4.17619638078348,3.589577157097124,-3.589577157097124
img_14.png,scale_img_14_level_01.png,scaling,1,0.0,0.4418833,0.0,5.4356243992662,0.0,-0.0
img_14.png,scale_img_14_level_02.png,scaling,2,0.03289346,0.4418833,0.07443925,5.39690249628737,0.1103637971938931,-0.1103637971938931
img_14.png,scale_img_14_level_03.png,scaling,3,0.1554376,0.4418833,0.3517617,5.25264455437164,0.5215226768053021,-0.5215226768053021
img_14.png,scale_img_14_level_04.png,scaling,4,0.2923199,0.4418833,0.6615319,5.09150790092426,0.980788662552226,-0.980788662552226
img_14.png,scale_img_14_level_05.png,scaling,5,0.4211549,0.4418833,0.9530908,4.93984442448658,1.413054534517279,-1.413054534517279
img_14.png,scale_img_14_level_06.png,scaling,6,0.5410535,0.4418833,1.224426,4.79870093782946,1.8153367039959405,-1.8153367039959405
img_14.png,scale_img_14_level_07.png,scaling,7,0.6572312,0.4418833,1.487341,4.66193748143141,2.2051350662743405,-2.2051350662743405
img_14.png,scale_img_14_level_08.png,scaling,8,0.7448075,0.4418833,1.68553,4.55884327737278,2.4989705173577472,-2.4989705173577472
img_14.png,scale_img_14_level_09.png,scaling,9,0.8567125,0.4418833,1.938775,4.42710997377457,2.8744321161831983,-2.8744321161831983
img_14.png,scale_img_14_level_10.png,scaling,10,1.0,0.4418833,2.263041,4.25843287679505,3.3551896071691356,-3.3551896071691356
img_15.png,scale_img_15_level_01.png,scaling,1,0.0,0.3784289,0.0,5.4356243992662,0.0,-0.0
img_15.png,scale_img_15_level_02.png,scaling,2,0.08806796,0.3784289,0.23272,5.31456781606268,0.3450311882906237,-0.3450311882906237
img_15.png,scale_img_15_level_03.png,scaling,3,0.2361299,0.3784289,0.6239742,5.1110447126937,0.9251055332102582,-0.9251055332102582
img_15.png,scale_img_15_level_04.png,scaling,4,0.3221663,0.3784289,0.8513258,4.99278067057504,1.2621775197510563,-1.2621775197510563
img_15.png,scale_img_15_level_05.png,scaling,5,0.411553,0.3784289,1.08753,4.86991167181979,1.6123743906913974,-1.6123743906913974
img_15.png,scale_img_15_level_06.png,scaling,6,0.534171,0.3784289,1.411549,4.70136305961189,2.092765678929364,-2.092765678929364
img_15.png,scale_img_15_level_07.png,scaling,7,0.6181002,0.3784289,1.633332,4.58599569886667,2.421581646756192,-2.421581646756192
img_15.png,scale_img_15_level_08.png,scaling,8,0.730787,0.3784289,1.931108,4.43109820350739,2.863065004973916,-2.863065004973916
