dataset,reference_id,reference_file,distorted_file,distortion_type,distortion_level,raw_metric_type,raw_metric_value,mos,native_jod,aligned_jod_distortion,aligned_jod_quality
TID2013,5,i05.png,i05_17_1.png,contrast_change,1,MOS,5.3,5.3,-0.220597297,0.220597297,-0.220597297
TID2013,5,i05.png,i05_17_2.png,contrast_change,2,MOS,6.82927,6.82927,0.664673045,-0.664673045,0.664673045
TID2013,5,i05.png,i05_17_3.png,contrast_change,3,MOS,4.025,4.025,-1.386384514,1.386384514,-1.386384514
TID2013,5,i05.png,i05_17_4.png,contrast_change,4,MOS,6.56098,6.56098,0.50723741,-0.50723741,0.50723741
TID2013,5,i05.png,i05_17_5.png,contrast_change,5,MOS,2.8,2.8,-2.585818886,2.585818886,-2.585818886
TID2013,5,i05.png,i05_18_1.png,change_of_color_saturation,1,MOS,4.775,4.775,-0.694149405,0.694149405,-0.694149405
TID2013,5,i05.png,i05_18_2.png,change_of_color_saturation,2,MOS,4.20513,4.20513,-1.016477145,1.016477145,-1.016477145
TID2013,5,i05.png,i05_18_3.png,change_of_color_saturation,3,MOS,3.74359,3.74359,-1.60219273,1.60219273,-1.60219273
TID2013,5,i05.png,i05_18_4.png,change_of_color_saturation,4,MOS,3.53846,3.53846,-1.817265564,1.817265564,-1.817265564
TID2013,5,i05.png,i05_18_5.png,change_of_color_saturation,5,MOS,3.15,3.15,-2.163464563,2.163464563,-2.163464563
TID2013,5,i05.png,i05_19_1.png,multiplicative_gaussian_noise,1,MOS,5.175,5.175,-0.370083757,0.370083757,-0.370083757
TID2013,5,i05.png,i05_19_2.png,multiplicative_gaussian_noise,2,MOS,4.80488,4.80488,-0.67540882,0.67540882,-0.67540882
TID2013,5,i05.png,i05_19_3.png,multiplicative_gaussian_noise,3,MOS,4.225,4.225,-1.110845839,1.110845839,-1.110845839
TID2013,5,i05.png,i05_19_4.png,multiplicative_gaussian_noise,4,MOS,3.65,3.65,-1.719112826,1.719112826,-1.719112826
TID2013,5,i05.png,i05_19_5.png,multiplicative_gaussian_noise,5,MOS,3.36585,3.36585,-2.050260567,2.050260567,-2.050260567
TID2013,5,i05.png,i05_20_1.png,comfort_noise,1,MOS,5.68293,5.68293,-0.0855934,0.0855934,-0.0855934
TID2013,5,i05.png,i05_20_2.png,comfort_noise,2,MOS,5.56098,5.56098,-0.081869706,0.081869706,-0.081869706
TID2013,5,i05.png,i05_20_3.png,comfort_noise,3,MOS,5.02439,5.02439,-0.476039034,0.476039034,-0.476039034
TID2013,5,i05.png,i05_20_4.png,comfort_noise,4,MOS,4.475,4.475,-0.949033312,0.949033312,-0.949033312
TID2013,5,i05.png,i05_20_5.png,comfort_noise,5,MOS,3.28205,3.28205,-2.012487471,2.012487471,-2.012487471
TID2013,5,i05.png,i05_21_1.png,lossy_compression_of_noisy_images,1,MOS,5.6,5.6,-0.025804392,0.025804392,-0.025804392
TID2013,5,i05.png,i05_21_2.png,lossy_compression_of_noisy_images,2,MOS,4.925,4.925,-0.656677697,0.656677697,-0.656677697
TID2013,5,i05.png,i05_21_3.png,lossy_compression_of_noisy_images,3,MOS,4.36585,4.36585,-1.080268664,1.080268664,-1.080268664
TID2013,5,i05.png,i05_21_4.png,lossy_compression_of_noisy_images,4,MOS,3.35,3.35,-1.981115581,1.981115581,-1.981115581
TID2013,5,i05.png,i05_21_5.png,lossy_compression_of_noisy_images,5,MOS,2.475,2.475,-2.959952396,2.959952396,-2.959952396
TID2013,5,i05.png,i05_22_1.png,image_color_quantization_with_dither,1,MOS,5.275,5.275,-0.248059772,0.248059772,-0.248059772
TID2013,5,i05.png,i05_22_2.png,image_color_quantization_with_dither,2,MOS,5.25,5.25,-0.27274357,0.27274357,-0.27274357
TID2013,5,i05.png,i05_22_3.png,image_color_quantization_with_dither,3,MOS,4.7561,4.7561,-0.726921021,0.726921021,-0.726921021
TID2013,5,i05.png,i05_22_4.png,image_color_quantization_with_dither,4,MOS,4.1,4.1,-1.39000291,1.39000291,-1.39000291
TID2013,5,i05.png,i05_22_5.png,image_color_quantization_with_dither,5,MOS,3.17073,3.17073,-2.14048064,2.14048064,-2.14048064
TID2013,5,i05.png,i05_23_1.png,chromatic_aberrations,1,MOS,5.73171,5.73171,-0.001307201,0.001307201,-0.001307201
TID2013,5,i05.png,i05_23_2.png,chromatic_aberrations,2,MOS,5.575,5.575,-0.098587465,0.098587465,-0.098587465
TID2013,5,i05.png,i05_23_3.png,chromatic_aberrations,3,MOS,5.63415,5.63415,-0.000554647,0.000554647,-0.000554647
TID2013,5,i05.png,i05_23_4.png,chromatic_aberrations,4,MOS,5.7561,5.7561,-0.025445516,0.025445516,-0.025445516
TID2013,5,i05.png,i05_23_5.png,chromatic_aberrations,5,MOS,5.43902,5.43902,-0.206847055,0.206847055,-0.206847055
TID2013,5,i05.png,i05_24_1.png,sparse_sampling_and_reconstruction,1,MOS,5.525,5.525,0.024408137,-0.024408137,0.024408137
TID2013,5,i05.png,i05_24_2.png,sparse_sampling_and_reconstruction,2,MOS,5.60976,5.60976,-0.098376379,0.098376379,-0.098376379
TID2013,5,i05.png,i05_24_3.png,sparse_sampling_and_reconstruction,3,MOS,5.2,5.2,-0.377295626,0.377295626,-0.377295626
TID2013,5,i05.png,i05_24_4.png,sparse_sampling_and_reconstruction,4,MOS,3.95122,3.95122,-1.486894207,1.486894207,-1.486894207
TID2013,5,i05.png,i05_24_5.png,sparse_sampling_and_reconstruction,5,MOS,2.60976,2.60976,-2.861721746,2.861721746,-2.861721746
TID2013,6,i06.png,i06_01_1.png,additive_gaussian_noise,1,MOS,5.75676,5.75676,-0.675275764,0.675275764,-0.675275764
TID2013,6,i06.png,i06_01_2.png,additive_gaussian_noise,2,MOS,5.16667,5.16667,-0.977597476,0.977597476,-0.977597476
TID2013,6,i06.png,i06_01_3.png,additive_gaussian_noise,3,MOS,5.02703,5.02703,-1.248110578,1.248110578,-1.248110578
TID2013,6,i06.png,i06_01_4.png,additive_gaussian_noise,4,MOS,4.31429,4.31429,-1.683781269,1.683781269,-1.683781269
TID2013,6,i06.png,i06_01_5.png,additive_gaussian_noise,5,MOS,3.61111,3.61111,-2.520341275,2.520341275,-2.520341275
TID2013,6,i06.png,i06_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,MOS,6.16216,6.16216,-0.442654954,0.442654954,-0.442654954
TID2013,6,i06.png,i06_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,MOS,5.78378,5.78378,-0.64642743,0.64642743,-0.64642743
TID2013,6,i06.png,i06_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,MOS,5.45946,5.45946,-0.884090469,0.884090469,-0.884090469
TID2013,6,i06.png,i06_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,MOS,4.83333,4.83333,-1.287795663,1.287795663,-1.287795663
TID2013,6,i06.png,i06_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,MOS,4.38889,4.38889,-1.794620269,1.794620269,-1.794620269
TID2013,6,i06.png,i06_03_1.png,spatially_correlated_noise,1,MOS,4.58333,4.58333,-1.391482848,1.391482848,-1.391482848
TID2013,6,i06.png,i06_03_2.png,spatially_correlated_noise,2,MOS,4.05714,4.05714,-1.899603511,1.899603511,-1.899603511
TID2013,6,i06.png,i06_03_3.png,spatially_correlated_noise,3,MOS,3.47222,3.47222,-2.480086577,2.480086577,-2.480086577
TID2013,6,i06.png,i06_03_4.png,spatially_correlated_noise,4,MOS,2.94595,2.94595,-3.158801264,3.158801264,-3.158801264
TID2013,6,i06.png,i06_03_5.png,spatially_correlated_noise,5,MOS,2.5,2.5,-3.736697056,3.736697056,-3.736697056
TID2013,6,i06.png,i06_04_1.png,masked_noise,1,MOS,5.83333,5.83333,-0.627019585,0.627019585,-0.627019585
TID2013,6,i06.png,i06_04_2.png,masked_noise,2,MOS,5.86111,5.86111,-0.541434704,0.541434704,-0.541434704
TID2013,6,i06.png,i06_04_3.png,masked_noise,3,MOS,5.69444,5.69444,-0.688223539,0.688223539,-0.688223539
TID2013,6,i06.png,i06_04_4.png,masked_noise,4,MOS,5.08108,5.08108,-1.097814799,1.097814799,-1.097814799
TID2013,6,i06.png,i06_04_5.png,masked_noise,5,MOS,4.58333,4.58333,-1.51077186,1.51077186,-1.51077186
TID2013,6,i06.png,i06_05_1.png,high_frequency_noise,1,MOS,5.91892,5.91892,-0.53401974,0.53401974,-0.53401974
TID2013,6,i06.png,i06_05_2.png,high_frequency_noise,2,MOS,5.71429,5.71429,-0.814352809,0.814352809,-0.814352809
TID2013,6,i06.png,i06_05_3.png,high_frequency_noise,3,MOS,4.97297,4.97297,-1.231559594,1.231559594,-1.231559594
TID2013,6,i06.png,i06_05_4.png,high_frequency_noise,4,MOS,4.02857,4.02857,-2.040168779,2.040168779,-2.040168779
TID2013,6,i06.png,i06_05_5.png,high_frequency_noise,5,MOS,2.94595,2.94595,-3.308680813,3.308680813,-3.308680813
TID2013,6,i06.png,i06_06_1.png,impulse_noise,1,MOS,4.61111,4.61111,-1.449992833,1.449992833,-1.449992833
TID2013,6,i06.png,i06_06_2.png,impulse_noise,2,MOS,4.38889,4.38889,-1.699575485,1.699575485,-1.699575485
TID2013,6,i06.png,i06_06_3.png,impulse_noise,3,MOS,3.77778,3.77778,-2.177622637,2.177622637,-2.177622637
TID2013,6,i06.png,i06_06_4.png,impulse_noise,4,MOS,3.52778,3.52778,-2.653619444,2.653619444,-2.653619444
TID2013,6,i06.png,i06_06_5.png,impulse_noise,5,MOS,3.05405,3.05405,-3.100864335,3.100864335,-3.100864335
TID2013,6,i06.png,i06_07_1.png,quantization_noise,1,MOS,5.32432,5.32432,-0.99082703,0.99082703,-0.99082703
TID2013,6,i06.png,i06_07_2.png,quantization_noise,2,MOS,5.11429,5.11429,-1.153429724,1.153429724,-1.153429724
TID2013,6,i06.png,i06_07_3.png,quantization_noise,3,MOS,4.40541,4.40541,-1.694820341,1.694820341,-1.694820341
TID2013,6,i06.png,i06_07_4.png,quantization_noise,4,MOS,3.14286,3.14286,-2.859527981,2.859527981,-2.859527981
TID2013,6,i06.png,i06_07_5.png,quantization_noise,5,MOS,2.68571,2.68571,-3.547192604,3.547192604,-3.547192604
TID2013,6,i06.png,i06_08_1.png,gaussian_blur,1,MOS,5.18919,5.18919,-1.084972841,1.084972841,-1.084972841
TID2013,6,i06.png,i06_08_2.png,gaussian_blur,2,MOS,4.58333,4.58333,-1.576748808,1.576748808,-1.576748808
TID2013,6,i06.png,i06_08_3.png,gaussian_blur,3,MOS,3.48571,3.48571,-2.488537207,2.488537207,-2.488537207
TID2013,6,i06.png,i06_08_4.png,gaussian_blur,4,MOS,2.7027,2.7027,-3.630352985,3.630352985,-3.630352985
TID2013,6,i06.png,i06_08_5.png,gaussian_blur,5,MOS,2.05405,2.05405,-4.545306488,4.545306488,-4.545306488
TID2013,6,i06.png,i06_09_1.png,image_denoising,1,MOS,6.05405,6.05405,-0.519982061,0.519982061,-0.519982061
TID2013,6,i06.png,i06_09_2.png,image_denoising,2,MOS,5.86486,5.86486,-0.672170869,0.672170869,-0.672170869
TID2013,6,i06.png,i06_09_3.png,image_denoising,3,MOS,4.86486,4.86486,-1.353522345,1.353522345,-1.353522345
TID2013,6,i06.png,i06_09_4.png,image_denoising,4,MOS,3.0,3.0,-3.083514475,3.083514475,-3.083514475
TID2013,6,i06.png,i06_09_5.png,image_denoising,5,MOS,1.65714,1.65714,-4.91103435,4.91103435,-4.91103435
TID2013,6,i06.png,i06_10_1.png,JPEG_compression,1,MOS,5.83784,5.83784,-0.621612611,0.621612611,-0.621612611
TID2013,6,i06.png,i06_10_2.png,JPEG_compression,2,MOS,5.62857,5.62857,-0.718581211,0.718581211,-0.718581211
TID2013,6,i06.png,i06_10_3.png,JPEG_compression,3,MOS,5.42857,5.42857,-1.058874426,1.058874426,-1.058874426
TID2013,6,i06.png,i06_10_4.png,JPEG_compression,4,MOS,3.16216,3.16216,-3.01097695,3.01097695,-3.01097695
TID2013,6,i06.png,i06_10_5.png,JPEG_compression,5,MOS,1.77778,1.77778,-4.95355972,4.95355972,-4.95355972
TID2013,6,i06.png,i06_11_1.png,JPEG2000_compression,1,MOS,5.54054,5.54054,-0.842988597,0.842988597,-0.842988597
TID2013,6,i06.png,i06_11_2.png,JPEG2000_compression,2,MOS,5.19444,5.19444,-1.000299955,1.000299955,-1.000299955
TID2013,6,i06.png,i06_11_3.png,JPEG2000_compression,3,MOS,4.5,4.5,-1.630501911,1.630501911,-1.630501911
TID2013,6,i06.png,i06_11_4.png,JPEG2000_compression,4,MOS,3.08108,3.08108,-3.098835448,3.098835448,-3.098835448
TID2013,6,i06.png,i06_11_5.png,JPEG2000_compression,5,MOS,0.75676,0.75676,-5.98391222,5.98391222,-5.98391222
TID2013,6,i06.png,i06_12_1.png,JPEG_transmission_errors,1,MOS,5.86111,5.86111,-0.691092474,0.691092474,-0.691092474
TID2013,6,i06.png,i06_12_2.png,JPEG_transmission_errors,2,MOS,4.75,4.75,-1.496449125,1.496449125,-1.496449125
TID2013,6,i06.png,i06_12_3.png,JPEG_transmission_errors,3,MOS,4.35135,4.35135,-1.794511326,1.794511326,-1.794511326
TID2013,6,i06.png,i06_12_4.png,JPEG_transmission_errors,4,MOS,3.62857,3.62857,-2.240017378,2.240017378,-2.240017378
TID2013,6,i06.png,i06_12_5.png,JPEG_transmission_errors,5,MOS,3.83784,3.83784,-2.229287287,2.229287287,-2.229287287
TID2013,6,i06.png,i06_13_1.png,JPEG2000_transmission_errors,1,MOS,4.67568,4.67568,-1.49031236,1.49031236,-1.49031236
TID2013,6,i06.png,i06_13_2.png,JPEG2000_transmission_errors,2,MOS,4.82857,4.82857,-1.314311068,1.314311068,-1.314311068
TID2013,6,i06.png,i06_13_3.png,JPEG2000_transmission_errors,3,MOS,4.17143,4.17143,-1.853511892,1.853511892,-1.853511892
TID2013,6,i06.png,i06_13_4.png,JPEG2000_transmission_errors,4,MOS,3.19444,3.19444,-3.08484177,3.08484177,-3.08484177
TID2013,6,i06.png,i06_13_5.png,JPEG2000_transmission_errors,5,MOS,2.7027,2.7027,-3.635017162,3.635017162,-3.635017162
TID2013,6,i06.png,i06_14_1.png,non_eccentricity_pattern_noise,1,MOS,6.0,6.0,-0.559558929,0.559558929,-0.559558929
TID2013,6,i06.png,i06_14_2.png,non_eccentricity_pattern_noise,2,MOS,6.0,6.0,-0.477381893,0.477381893,-0.477381893
TID2013,6,i06.png,i06_14_3.png,non_eccentricity_pattern_noise,3,MOS,4.77143,4.77143,-1.261729511,1.261729511,-1.261729511
TID2013,6,i06.png,i06_14_4.png,non_eccentricity_pattern_noise,4,MOS,4.33333,4.33333,-1.667916013,1.667916013,-1.667916013
TID2013,6,i06.png,i06_14_5.png,non_eccentricity_pattern_noise,5,MOS,4.30556,4.30556,-1.761446703,1.761446703,-1.761446703
TID2013,6,i06.png,i06_15_1.png,local_block_wise_distortions_of_different_intensity,1,MOS,3.62162,3.62162,-2.70887435,2.70887435,-2.70887435
TID2013,6,i06.png,i06_15_2.png,local_block_wise_distortions_of_different_intensity,2,MOS,3.32432,3.32432,-2.740948499,2.740948499,-2.740948499
TID2013,6,i06.png,i06_15_3.png,local_block_wise_distortions_of_different_intensity,3,MOS,3.75,3.75,-2.271217671,2.271217671,-2.271217671
TID2013,6,i06.png,i06_15_4.png,local_block_wise_distortions_of_different_intensity,4,MOS,4.40541,4.40541,-1.796372932,1.796372932,-1.796372932
TID2013,6,i06.png,i06_15_5.png,local_block_wise_distortions_of_different_intensity,5,MOS,4.83333,4.83333,-1.266010689,1.266010689,-1.266010689
TID2013,6,i06.png,i06_16_1.png,intensity_shift,1,MOS,5.56757,5.56757,-0.760322471,0.760322471,-0.760322471
TID2013,6,i06.png,i06_16_2.png,intensity_shift,2,MOS,6.25,6.25,-0.406003241,0.406003241,-0.406003241
TID2013,6,i06.png,i06_16_3.png,intensity_shift,3,MOS,5.08333,5.08333,-1.09970647,1.09970647,-1.09970647
TID2013,6,i06.png,i06_16_4.png,intensity_shift,4,MOS,5.83784,5.83784,-0.784620643,0.784620643,-0.784620643
TID2013,6,i06.png,i06_16_5.png,intensity_shift,5,MOS,4.13889,4.13889,-1.873322005,1.873322005,-1.873322005
TID2013,6,i06.png,i06_17_1.png,contrast_change,1,MOS,5.55556,5.55556,-0.818568003,0.818568003,-0.818568003
TID2013,6,i06.png,i06_17_2.png,contrast_change,2,MOS,6.08108,6.08108,-0.50665852,0.50665852,-0.50665852
TID2013,6,i06.png,i06_17_3.png,contrast_change,3,MOS,4.05556,4.05556,-1.944976586,1.944976586,-1.944976586
TID2013,6,i06.png,i06_17_4.png,contrast_change,4,MOS,5.83784,5.83784,-0.83745189,0.83745189,-0.83745189
TID2013,6,i06.png,i06_17_5.png,contrast_change,5,MOS,3.37838,3.37838,-2.860326971,2.860326971,-2.860326971
TID2013,6,i06.png,i06_18_1.png,change_of_color_saturation,1,MOS,5.2,5.2,-1.20773177,1.20773177,-1.20773177
TID2013,6,i06.png,i06_18_2.png,change_of_color_saturation,2,MOS,4.36111,4.36111,-1.652473449,1.652473449,-1.652473449
TID2013,6,i06.png,i06_18_3.png,change_of_color_saturation,3,MOS,3.88889,3.88889,-2.128858961,2.128858961,-2.128858961
TID2013,6,i06.png,i06_18_4.png,change_of_color_saturation,4,MOS,3.72973,3.72973,-2.369747666,2.369747666,-2.369747666
TID2013,6,i06.png,i06_18_5.png,change_of_color_saturation,5,MOS,3.78378,3.78378,-2.52786882,2.52786882,-2.52786882
TID2013,6,i06.png,i06_19_1.png,multiplicative_gaussian_noise,1,MOS,5.33333,5.33333,-0.980709402,0.980709402,-0.980709402
TID2013,6,i06.png,i06_19_2.png,multiplicative_gaussian_noise,2,MOS,5.27027,5.27027,-1.075690769,1.075690769,-1.075690769
TID2013,6,i06.png,i06_19_3.png,multiplicative_gaussian_noise,3,MOS,4.94595,4.94595,-1.25751747,1.25751747,-1.25751747
TID2013,6,i06.png,i06_19_4.png,multiplicative_gaussian_noise,4,MOS,4.19444,4.19444,-1.869444722,1.869444722,-1.869444722
TID2013,6,i06.png,i06_19_5.png,multiplicative_gaussian_noise,5,MOS,3.59459,3.59459,-2.497787015,2.497787015,-2.497787015
TID2013,6,i06.png,i06_20_1.png,comfort_noise,1,MOS,5.61111,5.61111,-0.694548302,0.694548302,-0.694548302
TID2013,6,i06.png,i06_20_2.png,comfort_noise,2,MOS,5.27778,5.27778,-0.826104846,0.826104846,-0.826104846
TID2013,6,i06.png,i06_20_3.png,comfort_noise,3,MOS,5.59459,5.59459,-0.767876844,0.767876844,-0.767876844
TID2013,6,i06.png,i06_20_4.png,comfort_noise,4,MOS,4.94595,4.94595,-1.334083322,1.334083322,-1.334083322
TID2013,6,i06.png,i06_20_5.png,comfort_noise,5,MOS,3.97297,3.97297,-2.158022327,2.158022327,-2.158022327
TID2013,6,i06.png,i06_21_1.png,lossy_compression_of_noisy_images,1,MOS,5.7027,5.7027,-0.726270614,0.726270614,-0.726270614
TID2013,6,i06.png,i06_21_2.png,lossy_compression_of_noisy_images,2,MOS,5.11111,5.11111,-1.146525036,1.146525036,-1.146525036
TID2013,6,i06.png,i06_21_3.png,lossy_compression_of_noisy_images,3,MOS,4.71429,4.71429,-1.432051787,1.432051787,-1.432051787
TID2013,6,i06.png,i06_21_4.png,lossy_compression_of_noisy_images,4,MOS,3.63889,3.63889,-2.390860541,2.390860541,-2.390860541
TID2013,6,i06.png,i06_21_5.png,lossy_compression_of_noisy_images,5,MOS,2.80556,2.80556,-3.436192541,3.436192541,-3.436192541
TID2013,6,i06.png,i06_22_1.png,image_color_quantization_with_dither,1,MOS,5.63889,5.63889,-0.688955996,0.688955996,-0.688955996
TID2013,6,i06.png,i06_22_2.png,image_color_quantization_with_dither,2,MOS,5.27778,5.27778,-0.985824833,0.985824833,-0.985824833
TID2013,6,i06.png,i06_22_3.png,image_color_quantization_with_dither,3,MOS,4.16216,4.16216,-1.969776076,1.969776076,-1.969776076
TID2013,6,i06.png,i06_22_4.png,image_color_quantization_with_dither,4,MOS,3.56757,3.56757,-2.736638702,2.736638702,-2.736638702
TID2013,6,i06.png,i06_22_5.png,image_color_quantization_with_dither,5,MOS,2.97297,2.97297,-3.401170759,3.401170759,-3.401170759
TID2013,6,i06.png,i06_23_1.png,chromatic_aberrations,1,MOS,5.91429,5.91429,-0.669969038,0.669969038,-0.669969038
TID2013,6,i06.png,i06_23_2.png,chromatic_aberrations,2,MOS,5.80556,5.80556,-0.620044391,0.620044391,-0.620044391
TID2013,6,i06.png,i06_23_3.png,chromatic_aberrations,3,MOS,5.67568,5.67568,-0.741901226,0.741901226,-0.741901226
TID2013,6,i06.png,i06_23_4.png,chromatic_aberrations,4,MOS,5.32432,5.32432,-1.027721269,1.027721269,-1.027721269
TID2013,6,i06.png,i06_23_5.png,chromatic_aberrations,5,MOS,2.34286,2.34286,-4.12164108,4.12164108,-4.12164108
TID2013,6,i06.png,i06_24_1.png,sparse_sampling_and_reconstruction,1,MOS,5.83784,5.83784,-0.564635086,0.564635086,-0.564635086
TID2013,6,i06.png,i06_24_2.png,sparse_sampling_and_reconstruction,2,MOS,5.8,5.8,-0.832736891,0.832736891,-0.832736891
TID2013,6,i06.png,i06_24_3.png,sparse_sampling_and_reconstruction,3,MOS,4.81081,4.81081,-1.360008402,1.360008402,-1.360008402
TID2013,6,i06.png,i06_24_4.png,sparse_sampling_and_reconstruction,4,MOS,3.21622,3.21622,-3.090965584,3.090965584,-3.090965584
TID2013,6,i06.png,i06_24_5.png,sparse_sampling_and_reconstruction,5,MOS,0.88889,0.88889,-5.621045987,5.621045987,-5.621045987
TID2013,7,i07.png,i07_01_1.png,additive_gaussian_noise,1,MOS,5.68182,5.68182,-0.678162569,0.678162569,-0.678162569
TID2013,7,i07.png,i07_01_2.png,additive_gaussian_noise,2,MOS,5.09091,5.09091,-0.961150041,0.961150041,-0.961150041
TID2013,7,i07.png,i07_01_3.png,additive_gaussian_noise,3,MOS,4.8,4.8,-1.506275024,1.506275024,-1.506275024
TID2013,7,i07.png,i07_01_4.png,additive_gaussian_noise,4,MOS,4.45455,4.45455,-1.742783765,1.742783765,-1.742783765
TID2013,7,i07.png,i07_01_5.png,additive_gaussian_noise,5,MOS,3.97619,3.97619,-2.306089382,2.306089382,-2.306089382
TID2013,7,i07.png,i07_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,MOS,6.04444,6.04444,-0.327541838,0.327541838,-0.327541838
TID2013,7,i07.png,i07_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,MOS,5.86364,5.86364,-0.545485978,0.545485978,-0.545485978
TID2013,7,i07.png,i07_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,MOS,5.55814,5.55814,-0.703337177,0.703337177,-0.703337177
TID2013,7,i07.png,i07_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,MOS,5.23256,5.23256,-1.088177913,1.088177913,-1.088177913
TID2013,7,i07.png,i07_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,MOS,4.75556,4.75556,-1.547973269,1.547973269,-1.547973269
TID2013,7,i07.png,i07_03_1.png,spatially_correlated_noise,1,MOS,4.93333,4.93333,-1.238665461,1.238665461,-1.238665461
TID2013,7,i07.png,i07_03_2.png,spatially_correlated_noise,2,MOS,4.22727,4.22727,-1.922827866,1.922827866,-1.922827866
TID2013,7,i07.png,i07_03_3.png,spatially_correlated_noise,3,MOS,3.73333,3.73333,-2.435514414,2.435514414,-2.435514414
TID2013,7,i07.png,i07_03_4.png,spatially_correlated_noise,4,MOS,3.31111,3.31111,-3.063235676,3.063235676,-3.063235676
TID2013,7,i07.png,i07_03_5.png,spatially_correlated_noise,5,MOS,2.73333,2.73333,-3.708056605,3.708056605,-3.708056605
TID2013,7,i07.png,i07_04_1.png,masked_noise,1,MOS,5.86667,5.86667,-0.422732281,0.422732281,-0.422732281
TID2013,7,i07.png,i07_04_2.png,masked_noise,2,MOS,6.0,6.0,-0.427765238,0.427765238,-0.427765238
TID2013,7,i07.png,i07_04_3.png,masked_noise,3,MOS,5.42222,5.42222,-0.815871852,0.815871852,-0.815871852
TID2013,7,i07.png,i07_04_4.png,masked_noise,4,MOS,4.95122,4.95122,-1.385701688,1.385701688,-1.385701688
TID2013,7,i07.png,i07_04_5.png,masked_noise,5,MOS,4.2093,4.2093,-1.935838967,1.935838967,-1.935838967
TID2013,7,i07.png,i07_05_1.png,high_frequency_noise,1,MOS,6.04444,6.04444,-0.475585932,0.475585932,-0.475585932
TID2013,7,i07.png,i07_05_2.png,high_frequency_noise,2,MOS,5.8,5.8,-0.538497483,0.538497483,-0.538497483
TID2013,7,i07.png,i07_05_3.png,high_frequency_noise,3,MOS,5.15909,5.15909,-1.074421918,1.074421918,-1.074421918
TID2013,7,i07.png,i07_05_4.png,high_frequency_noise,4,MOS,4.27907,4.27907,-1.923910118,1.923910118,-1.923910118
TID2013,7,i07.png,i07_05_5.png,high_frequency_noise,5,MOS,3.31818,3.31818,-2.936861955,2.936861955,-2.936861955
TID2013,7,i07.png,i07_06_1.png,impulse_noise,1,MOS,4.83333,4.83333,-1.35456129,1.35456129,-1.35456129
TID2013,7,i07.png,i07_06_2.png,impulse_noise,2,MOS,4.61364,4.61364,-1.61571273,1.61571273,-1.61571273
TID2013,7,i07.png,i07_06_3.png,impulse_noise,3,MOS,4.15909,4.15909,-2.132713693,2.132713693,-2.132713693
TID2013,7,i07.png,i07_06_4.png,impulse_noise,4,MOS,3.75,3.75,-2.506023149,2.506023149,-2.506023149
TID2013,7,i07.png,i07_06_5.png,impulse_noise,5,MOS,3.31818,3.31818,-3.021755233,3.021755233,-3.021755233
TID2013,7,i07.png,i07_07_1.png,quantization_noise,1,MOS,5.5814,5.5814,-0.692182567,0.692182567,-0.692182567
TID2013,7,i07.png,i07_07_2.png,quantization_noise,2,MOS,5.19048,5.19048,-0.992047473,0.992047473,-0.992047473
TID2013,7,i07.png,i07_07_3.png,quantization_noise,3,MOS,4.31818,4.31818,-1.898977806,1.898977806,-1.898977806
TID2013,7,i07.png,i07_07_4.png,quantization_noise,4,MOS,3.62222,3.62222,-2.686839005,2.686839005,-2.686839005
TID2013,7,i07.png,i07_07_5.png,quantization_noise,5,MOS,2.83721,2.83721,-3.395680818,3.395680818,-3.395680818
TID2013,7,i07.png,i07_08_1.png,gaussian_blur,1,MOS,5.86364,5.86364,-0.406191837,0.406191837,-0.406191837
TID2013,7,i07.png,i07_08_2.png,gaussian_blur,2,MOS,5.53333,5.53333,-0.768124075,0.768124075,-0.768124075
TID2013,7,i07.png,i07_08_3.png,gaussian_blur,3,MOS,4.5814,4.5814,-1.566864171,1.566864171,-1.566864171
TID2013,7,i07.png,i07_08_4.png,gaussian_blur,4,MOS,3.42222,3.42222,-2.861699265,2.861699265,-2.861699265
TID2013,7,i07.png,i07_08_5.png,gaussian_blur,5,MOS,2.63636,2.63636,-3.957351562,3.957351562,-3.957351562
TID2013,7,i07.png,i07_09_1.png,image_denoising,1,MOS,6.42222,6.42222,-0.24436049,0.24436049,-0.24436049
TID2013,7,i07.png,i07_09_2.png,image_denoising,2,MOS,6.02222,6.02222,-0.383928373,0.383928373,-0.383928373
TID2013,7,i07.png,i07_09_3.png,image_denoising,3,MOS,5.22727,5.22727,-0.988846942,0.988846942,-0.988846942
TID2013,7,i07.png,i07_09_4.png,image_denoising,4,MOS,3.97674,3.97674,-2.31809549,2.31809549,-2.31809549
TID2013,7,i07.png,i07_09_5.png,image_denoising,5,MOS,2.46667,2.46667,-4.083785856,4.083785856,-4.083785856
